state,district,crop,season,year,area_ha,production_tonnes,final_yield_t_ha,yield_unit,geographic_level,source_name,source_url,retrieved_date
Andhra Pradesh,CHITTOOR,Rice,Kharif,2014,13304.0,44462.0,3.342,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,CHITTOOR,Rice,Rabi,2014,27661.0,87962.0,3.18,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,CHITTOOR,Rice,Whole Year,2014,40965.0,132424.0,3.2326,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,1997,214100.0,429300.0,2.0051,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,1997,154400.0,491500.0,3.1833,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,1998,256300.0,386600.0,1.5084,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,1998,157600.0,656600.0,4.1662,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,1999,244655.0,628606.0,2.5694,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,1999,161551.0,645162.0,3.9936,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2000,253966.0,683423.0,2.691,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2000,162861.0,683202.0,4.195,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2001,220811.0,579850.0,2.626,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2001,165779.0,750150.0,4.525,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2002,194809.0,551115.0,2.829,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2002,106427.0,491906.0,4.622,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2003,234673.0,762453.0,3.249,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2003,165321.0,869092.0,5.257,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2004,224521.0,743614.0,3.312,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2004,162903.0,766296.0,4.704,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2005,217411.0,348727.0,1.604,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2005,170012.0,800927.0,4.711,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2006,227930.0,547716.0,2.403,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2006,168963.0,845829.0,5.006,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2007,242000.0,715000.0,2.9545,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2007,169000.0,803000.0,4.7515,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2008,240231.0,716609.0,2.983,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2008,169861.0,796648.0,4.69,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2009,202153.0,616567.0,3.05,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2009,104423.0,456537.0,4.372,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2010,237640.0,457704.0,1.926,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2010,172888.0,849917.0,4.916,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2011,197445.0,589741.0,2.9869,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2011,139649.0,587084.0,4.204,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2012,232300.0,355651.0,1.531,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2012,168756.0,746239.0,4.422,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2013,235159.0,434104.0,1.846,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2013,169523.0,777602.0,4.587,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Kharif,2014,226072.0,681833.0,3.016,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Rabi,2014,168045.0,881396.0,5.245,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,EAST GODAVARI,Rice,Whole Year,2014,394117.0,1563229.0,3.9664,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,1997,295000.0,845300.0,2.8654,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,1997,14500.0,51800.0,3.5724,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,1998,298400.0,921400.0,3.0878,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,1998,29100.0,99900.0,3.433,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,1999,302886.0,969414.0,3.2006,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,1999,14822.0,53167.0,3.587,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2000,292899.0,987363.0,3.371,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2000,12692.0,49600.0,3.908,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2001,272468.0,935110.0,3.432,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2001,44917.0,181060.0,4.031,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2002,202953.0,646811.0,3.187,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2002,2716.0,7385.0,2.7191,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2003,170487.0,482990.0,2.833,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2003,5772.0,16837.0,2.917,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2004,240404.0,833961.0,3.469,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2004,21247.0,70922.0,3.338,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2005,288879.0,892636.0,3.09,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2005,31434.0,111559.0,3.549,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2006,288638.0,783941.0,2.716,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2006,28933.0,100947.0,3.489,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2007,283000.0,976000.0,3.4488,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2007,24000.0,85000.0,3.5417,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2008,281491.0,959321.0,3.408,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2008,51358.0,187662.0,3.654,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2009,190526.0,683226.0,3.586,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2009,112342.0,383423.0,3.413,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2010,271072.0,649760.0,2.397,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2010,58393.0,201806.0,3.456,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2011,281790.0,1080921.0,3.8359,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2011,11012.0,39060.0,3.547,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2012,174699.0,607778.0,3.479,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2012,8362.0,29903.0,3.5761,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2013,280060.0,912716.0,3.259,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2013,48107.0,183288.0,3.81,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Kharif,2014,255607.0,1000190.0,3.913,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Rabi,2014,29695.0,111742.0,3.763,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,GUNTUR,Rice,Whole Year,2014,285302.0,1111932.0,3.8974,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,KADAPA,Rice,Kharif,1997,47700.0,77500.0,1.6247,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,KADAPA,Rice,Rabi,1997,13000.0,27700.0,2.1308,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,KADAPA,Rice,Kharif,1998,59200.0,169800.0,2.8682,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
Andhra Pradesh,KADAPA,Rice,Rabi,1998,17000.0,41600.0,2.4471,t/ha,district,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02
