date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct
2013-01-11,0.6246874892345184,0.4000765551564829,0.28035406586446854,13
2013-02-19,0.6035992967305815,0.4950533188745466,0.384685322986145,18
2013-02-28,0.6179288635443322,0.4781651157871405,0.32152884674457216,10
2013-03-07,0.6347996628700433,0.4766334290742515,0.33139662539775644,4
2013-04-01,0.47603144888767013,0.30031306909692174,0.18253459498656652,2
2013-04-04,0.48267773348159876,0.2864897179462615,0.19168680337648425,13.85
2013-04-16,0.30643095155257805,0.1815180432429646,0.06297754847624296,1.84
2013-04-17,0.29820264110463746,0.18879272632996497,0.024420426804784474,2
2013-04-24,0.2297645288859842,0.15167626460851744,-0.007141970050786187,13
2013-05-02,0.2536663295602552,0.17364038082195962,-0.007264182531858306,0
2013-05-03,0.21506469999425407,0.15219211067787086,-0.02939547550624903,1
2013-05-18,0.20373444029072285,0.12244239434370376,-0.04888162518311605,0
2013-05-19,0.16158203060675042,0.10888266812619139,-0.05319704213152044,1
2013-05-26,0.08997819425452934,0.06992697640658986,-0.017855747154602728,13
2013-05-27,0.17675758770821914,0.12057699528835072,-0.019064618160055315,18.59
2013-06-04,0.14819051013016746,0.10111030792456796,-0.04365392420430038,1
2013-06-19,0.2761052538220577,0.16962021834917412,0.08215323777799646,0.1
2013-06-20,0.24763443041321445,0.17656746599036285,0.07492262997524145,2
2013-06-27,0.2546794039391367,0.15605477716039728,0.2522452600614958,13
2013-07-13,0.29990678948015964,0.24233050532516445,0.22512492786946295,20
2013-08-23,0.5378356850590917,0.611320969887415,0.3120711081278103,20
2013-08-30,0.6114856535245676,0.4711106956591552,0.31073469302957885,5
2013-08-31,0.5950561736736426,0.42262252952079454,0.26169019031350443,18.34
2013-09-15,0.49001928531987865,0.4153413427826327,0.25740992662765644,4
2013-09-23,0.5766801985337985,0.3822365068130284,0.2483697603273173,2.1
2013-09-24,0.5179948481115142,0.3860130626857546,0.2096138622639144,15
2013-10-02,0.5958644581762463,0.36846626860633214,0.2766680718430859,13.25
2013-10-10,0.18884083635732765,0.2622942456403932,0.17399029530386328,12
2013-10-17,0.36711533666443563,0.23168488817902946,0.08910956739850895,6
2013-10-18,0.40020301991675816,0.2545785176050528,0.09375308299225034,0.42
2013-10-25,0.31269584662741523,0.18866312136378582,0.06149617011473263,1.35
2013-10-26,0.2693890851252569,0.20466875390550973,0.04891785714944258,1
2013-11-02,0.2402385480955825,0.15665923610480512,0.004444530338741661,0
2013-11-03,0.29355967579503633,0.17599243414791255,0.011117859183725393,0.5
2013-11-10,0.2868257597658882,0.15631343463273742,0.02198210396780982,0.01
2013-11-18,0.2229964319368272,0.13713505815353566,0.00147065447484233,0
2013-11-19,0.27149681482484345,0.18415113676666112,0.05291294922199246,15.73
2013-11-26,0.2692501969480366,0.14898368551621488,0.016400437586595883,0.01
2013-11-27,0.2505309096359943,0.15977147209740444,0.011010541111705898,0
2013-12-05,0.32327320850310753,0.17541244269095696,0.06322857642542265,2.15
2013-12-12,0.37665034919479123,0.19611341433569138,0.10197358832733636,0.04
2013-12-13,0.357437767024927,0.202596821026154,0.09870242799338555,2
2013-12-28,0.47842096726580774,0.26565249167172306,0.20354847560497982,0.03
2013-12-29,0.49921371975304385,0.31432421872577787,0.1835189483258024,1
2014-01-05,0.41435376657265593,0.3057140273879187,0.22478110236036808,0
2014-01-06,0.5130597036020668,0.2924513324148361,0.22368618992469386,5.85
2014-01-29,0.43228176853923495,0.22422035412673402,0.24492868858972472,6.01
2014-02-23,0.6199000432139293,0.45014538639258256,0.32552485795864333,1.93
2014-03-02,0.6244249795810941,0.4421196393670537,0.31963759577222783,2.97
2014-03-10,0.5613487215254703,0.44731193649131296,0.3206366962561495,3
2014-03-18,0.6416496606567825,0.4465431601050194,0.35477551584405925,1.58
2014-03-19,0.6116926848304391,0.4418290647219956,0.3127972610106614,2
2014-03-26,0.5967559415812221,0.3997612125272062,0.301634654881139,1
2014-04-03,0.5756605188764675,0.34889093016058814,0.2689942441717767,0
2014-04-11,0.4002006429110149,0.23813852469359642,0.14640574304734585,0
2014-04-19,0.38823295348093617,0.21292040288920014,0.12752421316539253,3.36
2014-04-20,0.3073133699736548,0.1896547132658036,0.05617727532723241,2
2014-04-27,0.2532382679495386,0.15468212139007123,-0.014735305693549078,0
2014-04-28,0.28519189777351583,0.191020793869297,0.0013210078808164182,0.43
2014-05-05,0.24970187278087633,0.16496128256661305,-0.007284832169395456,1.72
2014-05-14,0.27873712153282487,0.18413642685396456,-0.008901173801078585,4.52
2014-05-21,0.2519637709874203,0.15636204295884232,-0.02639534712961572,0
2014-05-22,0.19430558147844784,0.12924725501342776,-0.05361708149172376,0
2014-05-29,0.18861302605402439,0.11678274286739275,-0.04185727453279999,0
2014-06-06,0.21618716586884176,0.13840855629848162,-0.013945766379143531,0.02
2014-06-07,0.19498719055001806,0.135418376847144,-0.022997005199522687,1
2014-06-14,0.15618477857088006,0.1062940426545716,-0.011578915553202104,0
2014-06-15,0.20036444584827165,0.13571839702212718,0.007754628118572938,4.95
2014-06-22,0.22478181957124663,0.1419514976558511,0.04423582239786074,4.98
2014-07-08,0.29216118871690355,0.1840778517143105,0.1429776121300056,0.88
2014-07-09,0.27319383660259317,0.19486451145265435,0.14775590073320352,3
2014-08-02,0.5579863322068144,0.37802021741687514,0.22408146977202661,14.35
2014-08-10,0.569547489083623,0.40069088108401746,0.23473959537561526,8
2014-08-18,0.5414444090893308,0.3973428325370077,0.23459675532480198,5.07
