date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-28,0.4098043661538896,0.2508763510062477,0.007193186325037508,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,222256,479930.0,0.4631
2000-01-28,0.4875590591727907,0.2996689161697098,0.10055759616874205,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,176700,479930.0,0.36818
2000-04-17,0.3069240466881383,0.20754373820859323,-0.05158504488120034,35,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,270709,479930.0,0.56406
2000-04-17,0.4091338114153864,0.2708993618207157,0.04746786824982334,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,219142,479930.0,0.45661
2000-05-03,0.3191337376820243,0.20496020612720825,-0.04594594038520844,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,335122,479930.0,0.69827
2000-05-03,0.40792478991153674,0.2661983816688284,0.056036495965361005,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,228810,479930.0,0.47676
2000-07-15,0.26390083880778875,0.17833888017042068,-0.05696392682089784,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,13,479930.0,3e-05
2000-07-15,0.23082601029717653,0.15588945533352858,-0.08719110500850909,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,429,479930.0,0.00089
2000-08-07,0.22400780418532942,0.4552796319186266,0.01086905117536242,54,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,297533,479930.0,0.61995
2000-09-08,0.3862655893289337,0.2515472455927264,0.006693883780665334,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,214181,479930.0,0.44628
2000-09-08,0.4769082670276625,0.3086424895780835,0.1052879976950464,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,186084,479930.0,0.38773
2000-09-16,0.4462351796748717,0.30086004982203296,0.12178736847515366,67,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,206274,479930.0,0.4298
2000-10-10,0.52849461332274,0.3438812345580082,0.11374276286854439,24,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,341284,479930.0,0.71111
2000-10-10,0.5549521453832401,0.3479286203413644,0.15305171069932655,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,228849,479930.0,0.47684
2000-10-26,0.5104391607342968,0.33157869999649364,0.09325344062533454,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,338101,479930.0,0.70448
2000-10-26,0.5073948105001812,0.32190369449696293,0.12726586554421096,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,217726,479930.0,0.45366
2000-11-04,0.43631583929484435,0.34219146332654626,0.04517262055299075,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,12,479930.0,3e-05
