date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.4501366789079391,0.2673332926359915,0.10002641092552958,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,355489,390149.0,0.91116
2000-01-30,0.4586128523622098,0.2843756123036873,0.12996737900999333,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,50781,390149.0,0.13016
2000-02-07,0.4046724842775716,0.3012382539288111,0.1195729618152675,45,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,22151,390149.0,0.05678
2000-04-03,0.43780527395331437,0.30154957640263674,0.06672852988241103,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,171348,390149.0,0.43919
2000-04-03,0.469527790536731,0.314217114102153,0.11733679241812227,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,30715,390149.0,0.07873
2000-04-19,0.4200315437913778,0.2842175937577503,0.055002064365468874,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,43213,390149.0,0.11076
2000-05-05,0.3236425382257646,0.2180238479883566,-0.023786845362807993,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,378276,390149.0,0.96957
2000-05-12,0.30389917902663877,0.19408148829372718,0.026130641298816277,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,7161,390149.0,0.01835
2000-07-15,0.5168547687994673,0.3730941396705408,0.15746432413974265,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,5584,390149.0,0.01431
2000-09-10,0.4498289207857567,0.3164573869950868,0.11531537831790359,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,388020,390149.0,0.99454
2000-09-10,0.43577248458367634,0.3043086027374439,0.10790598544200572,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,66695,390149.0,0.17095
2000-10-28,0.5339055552741606,0.34033878868514755,0.16436642353876726,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,388817,390149.0,0.99659
2000-10-28,0.5293395800863651,0.33515889004717897,0.1783438663970437,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,66452,390149.0,0.17032
2000-11-04,0.45386712376567045,0.33306982860814477,0.33645918497856053,44,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,513,390149.0,0.00131
2000-11-20,0.42611755260720935,0.3288066887937286,0.15909291729310926,52,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,512,390149.0,0.00131
2000-12-06,0.43652044473457796,0.25349785959029075,0.17001213450823896,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,3716,390149.0,0.00952
2000-12-15,0.48472681466715417,0.2991851119964475,0.13839919244667348,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,316093,390149.0,0.81019
2000-12-15,0.5195606303853681,0.30846218900582334,0.17238907294987613,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,64928,390149.0,0.16642
2001-02-09,0.4421786853943236,0.27409312759250115,0.06853163391100592,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,58582,390149.0,0.15015
2001-02-24,0.5489490594490377,0.3464086874844917,0.14832954385469888,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,6605,390149.0,0.01693
2001-03-04,0.47789318106165357,0.3170574187914406,0.13666782477407655,0,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,3588,390149.0,0.0092
2001-03-21,0.3478356783786966,0.22665573466556904,-0.03869059167040705,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,381208,390149.0,0.97708
2001-03-21,0.35737345962115924,0.23652390516833627,-0.009616935282286264,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,63905,390149.0,0.1638
2001-04-22,0.3692296497308857,0.24632210673584376,-0.04868610666116401,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,326020,390149.0,0.83563
2001-04-22,0.37492169230848743,0.24888865960053375,-0.033039897819702936,4,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,59682,390149.0,0.15297
2001-04-29,0.24714773968991402,0.1920583636950082,-0.0173376201256441,17,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,2210,390149.0,0.00566
2001-04-30,0.3019249148208205,0.23379019627903339,0.016846672330126242,52,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,166890,390149.0,0.42776
2001-04-30,0.31318767224223165,0.23325575535775078,0.02113600938749994,34,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,20564,390149.0,0.05271
2001-05-16,0.3398642552985933,0.24053543451301468,0.005868976785051505,8,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,62953,390149.0,0.16136
2001-05-23,0.3910812979728612,0.24274623263878953,0.12050762483379839,1,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,7547,390149.0,0.01934
2001-06-01,0.31656496878396906,0.23012202459210712,-0.0017244712468614948,38,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,336920,390149.0,0.86357
2001-06-01,0.3195749149795991,0.22889719305367046,0.005674152091925936,63,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,65729,390149.0,0.16847
2001-06-08,0.5171520618860265,0.34383758282419713,0.1497621612363587,23,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,2849,390149.0,0.0073
2001-07-03,0.35209097518148696,0.2360527497125379,-0.007409009081831441,5,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,385342,390149.0,0.98768
2001-08-28,0.43204995043062233,0.29602391846687576,0.0732339868633089,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,353041,390149.0,0.90489
2001-08-28,0.4663919347959024,0.3085389419316966,0.09836929739878782,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,66143,390149.0,0.16953
2001-09-04,0.4097956660338942,0.26624150771588817,0.12698025400318075,7,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,7118,390149.0,0.01824
2001-09-05,0.39911497892817305,0.3152477345674415,0.09808794525785895,46,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,26409,390149.0,0.06769
2001-09-13,0.460821892306986,0.32139416042150887,0.1035263195268216,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,378470,390149.0,0.97007
2001-09-13,0.46341745339971574,0.3164674992481311,0.10360849451485463,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,63541,390149.0,0.16286
2001-10-31,0.5453308961581753,0.3507988783773411,0.21613898713809065,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,156860,390149.0,0.40205
2001-10-31,0.5019988816318882,0.3329006898902063,0.2007169512065559,20,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,26789,390149.0,0.06866
2001-12-09,0.3931297130006892,0.23175181947142284,0.0901621431353829,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,7281,390149.0,0.01866
2002-01-03,0.43338762290136623,0.2624285938852498,0.17440677583972233,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2002,2000-01-01,2012-12-31,1,356690,390149.0,0.91424
