date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.3642810760243173,0.2614096301237088,0.06627896812207636,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,11408,345960.0,0.03297
2000-01-30,0.4456911118178128,0.3130778565876276,0.1324084758664786,29,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,306,345960.0,0.00088
2000-04-03,0.3184160595769342,0.22426770249916275,-0.02618984824103398,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,40835,345960.0,0.11803
2000-04-03,0.3841102660558191,0.2515288563924639,0.013841486012243179,7,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,2985,345960.0,0.00863
2000-04-10,0.34712439498822106,0.2149601695785332,-0.041158864683555736,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,333094,345960.0,0.96281
2000-04-19,0.26583171459212246,0.1991704923874994,-0.03573467640425407,19,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,14818,345960.0,0.04283
2000-04-19,0.31366785378629136,0.2565606316854666,0.04450216929414212,50,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,321,345960.0,0.00093
2000-06-22,0.28461388127313136,0.19478258811894544,-0.03558306734474593,38,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,53633,345960.0,0.15503
2000-06-22,0.3673298294240814,0.2825341528339725,0.049707027765730494,46,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,758,345960.0,0.00219
2000-07-15,0.29187855119947786,0.18365992301082404,-0.04434622628341321,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,347948,345960.0,1.00575
2000-09-10,0.250039907701767,0.16890689850726673,-0.04987210842798982,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,49467,345960.0,0.14298
2000-09-10,0.2758998725563454,0.1871073868604234,-0.0016441362022464828,21,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,2924,345960.0,0.00845
2000-10-19,0.4622471446426071,0.29906845805311544,0.11934818393811412,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,348204,345960.0,1.00649
2000-10-28,0.41559659053427594,0.29103466062582445,0.17580329749371182,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,50942,345960.0,0.14725
2000-10-28,0.44672499969332524,0.32023914287546534,0.15354897647693339,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,3383,345960.0,0.00978
2000-12-06,0.5311143646106663,0.3464203191317813,0.2143927687236208,49,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,180705,345960.0,0.52233
2000-12-14,0.5266128077228525,0.33539864433472827,0.17276806137284373,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,302033,345960.0,0.87303
2000-12-15,0.5068186033774065,0.3438781908733789,0.22418438054785403,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,43272,345960.0,0.12508
2000-12-15,0.5584577893568902,0.39393127459969707,0.18549160881296547,7,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1630,345960.0,0.00471
2001-01-07,0.48721869758643954,0.30305243836942863,0.17093079121090926,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,280357,345960.0,0.81037
