date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.5189709121833147,0.3541153662476392,0.13851175298234011,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,130250,337662.0,0.38574
2000-04-03,0.4253824807676799,0.34169530491417416,0.09124296581157544,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,62620,337662.0,0.18545
2000-04-10,0.32895446272513,0.19417437041055377,-0.03578967071669793,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,111591,337662.0,0.33048
2000-04-19,0.43098006928391996,0.3034185578539685,0.05166714519852818,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,173761,337662.0,0.5146
2000-07-15,0.3262343408649329,0.1985708527200117,0.006137925563390452,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,105749,337662.0,0.31318
2000-09-10,0.42209313974459334,0.2977063052081612,0.10523477780575138,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,282697,337662.0,0.83722
2000-10-19,0.5278604390031324,0.3829171401935291,0.2144707988462838,31,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,23267,337662.0,0.06891
2000-10-28,0.5388022936062823,0.3549846579979187,0.22707806575596984,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,286217,337662.0,0.84764
2000-11-04,0.602584304421707,0.41933959311171143,0.25589812945117346,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,20789,337662.0,0.06157
2000-12-06,0.5070771126906147,0.3238273488356221,0.19481403831923164,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,60129,337662.0,0.17807
2000-12-15,0.5959374310288981,0.3771632103873283,0.20114842111380282,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,260935,337662.0,0.77277
2001-01-07,0.44147335663751636,0.29430509082890216,0.1382363369778364,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,183,337662.0,0.00054
2001-02-09,0.46619162264394115,0.2946228884556378,0.07176636193589672,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,287653,337662.0,0.8519
2001-02-24,0.39482685900768866,0.2279215190180274,0.018250060374937163,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,106041,337662.0,0.31404
2001-03-04,0.3200977082397518,0.2049678079592191,0.0015695858349098805,2,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,75475,337662.0,0.22352
2001-03-21,0.40653836487777784,0.26705511873931903,0.02766644702425485,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,273936,337662.0,0.81127
2001-04-22,0.4261797455481281,0.2807354473408279,0.013368490219913452,4,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,276103,337662.0,0.81769
2001-04-29,0.32553444749533955,0.22721615413657992,0.035635183313658544,53,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,49053,337662.0,0.14527
2001-04-30,0.3750342163530442,0.3011453634888654,0.07540379901922624,34,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,78857,337662.0,0.23354
2001-05-15,0.3656642822550934,0.23863384858860962,0.03348800238912933,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,103500,337662.0,0.30652
2001-05-16,0.41786251010874575,0.3007681210374199,0.08444950422181308,8,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,280432,337662.0,0.83051
2001-06-01,0.4112027402171536,0.3238097662699688,0.13063267121879832,63,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,59726,337662.0,0.17688
