date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.40713386365223625,0.261455348765568,0.007291533843672111,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,244249,287745.0,0.84884
2000-02-07,0.37493961722082725,0.30949544535627393,0.05360810182055799,45,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,10733,287745.0,0.0373
2000-04-03,0.3943343787587424,0.2840061152242484,-0.011398105346338816,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,112396,287745.0,0.39061
2000-05-05,0.3015546656404767,0.20213577997603685,-0.06478847131405507,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,243446,287745.0,0.84605
2000-05-12,0.2731296689025512,0.16863813114230683,-0.11579423315343994,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,65698,287745.0,0.22832
2000-07-15,0.4348295882362519,0.30015939555891624,0.03822078251042299,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,60376,287745.0,0.20982
2000-09-10,0.3959772384801335,0.28343820358713406,0.043660156624522474,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,248506,287745.0,0.86363
2000-10-28,0.5161251686190198,0.33829585534402984,0.1095245194100828,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,251105,287745.0,0.87267
2000-11-04,0.5553363522382259,0.39418597585194654,0.16091879195970482,44,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,18226,287745.0,0.06334
2000-11-20,0.45785669649388266,0.32003488080551745,0.11660307845678623,52,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,62717,287745.0,0.21796
2000-12-06,0.5221469291573989,0.32527207356735033,0.10571410045553749,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,38407,287745.0,0.13348
2000-12-15,0.49060624676572384,0.32927465650518856,0.09043144082333064,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,101038,287745.0,0.35114
2001-02-24,0.35573363536534897,0.2233058020905816,-0.043505232696504796,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,65349,287745.0,0.22711
2001-03-04,0.34702471777399074,0.21205012716108254,-0.05810508229271854,0,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,63491,287745.0,0.22065
2001-03-21,0.31229949003186,0.20766941782499038,-0.0821895055831884,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,247878,287745.0,0.86145
2001-04-22,0.3583367263011246,0.24253667722710492,-0.06590507663218134,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,238453,287745.0,0.8287
2001-04-29,0.2814537580574111,0.2654969356180441,-0.04827187803216341,17,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,50109,287745.0,0.17414
2001-04-30,0.3293196946723346,0.2754269822449708,0.037280892777091,52,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,26545,287745.0,0.09225
2001-05-23,0.3311598646175144,0.2066622423112702,-0.030107350913429375,1,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,65936,287745.0,0.22915
2001-06-01,0.31729371082543856,0.23534888025489092,0.005724066466345762,38,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,214421,287745.0,0.74518
2001-06-08,0.39646916578179886,0.2797556938817336,0.043070199010308965,23,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,57866,287745.0,0.2011
2001-07-03,0.35057140177229296,0.24282218382042495,-0.012163428281005362,5,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,251593,287745.0,0.87436
