date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-28,0.37963867058062895,0.18250047501140518,0.05769987689229979,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,129,410623.0,0.00031
2000-01-28,0.45123377247600915,0.2820766383728681,0.06704496402485555,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,21448,410623.0,0.05223
2000-04-10,0.2607471595785882,0.16831586162567128,-0.1334712771975859,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1711,410623.0,0.00417
2000-04-10,0.3424874390075051,0.21439213675942786,-0.053979995916234674,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,398800,410623.0,0.97121
2000-04-17,0.22906778393264088,0.18572034390800302,0.009870217665062717,35,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,254,410623.0,0.00062
2000-04-17,0.34996545554756303,0.23306759914590136,0.004460296906572057,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,35430,410623.0,0.08628
2000-05-03,0.2300634558517302,0.14036598183269278,-0.11414184800575014,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,909,410623.0,0.00221
2000-05-03,0.32633267820505485,0.20636543710797556,-0.02933190439188912,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,54019,410623.0,0.13155
2000-07-15,0.23802162280052847,0.16217927363016177,-0.08121716703672761,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1972,410623.0,0.0048
2000-07-15,0.2796677842495634,0.17813420064038507,-0.042824914917023164,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,402207,410623.0,0.9795
2000-08-07,0.04610891550980891,0.28919636835936535,0.013503318381868185,54,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1075,410623.0,0.00262
2000-09-08,0.28502843671987155,0.17164773837714703,-0.042008223066173064,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1128,410623.0,0.00275
2000-09-08,0.32558388744806627,0.1954664546562278,-0.03800595288754312,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,56070,410623.0,0.13655
2000-09-16,0.3233626233846767,0.21130933807229343,0.023955263159574504,67,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,29299,410623.0,0.07135
2000-10-10,0.40369395663686114,0.24577400879571829,0.01996200153520992,24,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,116,410623.0,0.00028
2000-10-10,0.4807077572603203,0.2958317988707183,0.07344311947608134,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,46415,410623.0,0.11304
2000-10-19,0.5320891656321807,0.37477831492842556,0.12019095386721589,31,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1668,410623.0,0.00406
2000-10-19,0.5283489838243953,0.35487504491458643,0.1268386210325034,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,400514,410623.0,0.97538
2000-10-26,0.375993882144893,0.23784298928189992,0.03608729511676003,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1493,410623.0,0.00364
2000-10-26,0.42556333057275,0.26731218337818974,0.05691814493296284,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,58695,410623.0,0.14294
2000-11-04,0.4414125110066069,0.2715703933678877,0.1434859222661166,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,521,410623.0,0.00127
2000-11-27,0.41234034190621693,0.23163280363132785,0.012982226176851408,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1394,410623.0,0.00339
2000-11-27,0.5008593936712974,0.28818660504599525,0.10233676946835887,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,61122,410623.0,0.14885
2000-12-06,0.4678407405048944,0.3278848097473713,0.0751732394940822,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1572,410623.0,0.00383
