date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-04-10,0.5276650184224777,0.342852337910328,0.1624947155424729,19,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,32406,50011.0,0.64798
2000-07-15,0.5646871520634289,0.399257722803414,0.25763964055907707,23,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,14741,50011.0,0.29476
2000-10-19,0.605879532402904,0.4258527862128011,0.26523991994088536,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,26165,50011.0,0.52318
2000-12-06,0.581853206514449,0.37516280885388403,0.30479030083893327,48,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,23724,50011.0,0.47438
2000-12-14,0.6455713433665917,0.40347616028235894,0.2652917172528752,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,50040,50011.0,1.00058
2001-01-07,0.6920897114547948,0.4197389261609806,0.26097044603367614,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,50040,50011.0,1.00058
2001-05-15,0.5926058287661243,0.4480065598906859,0.239897092406539,39,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,8804,50011.0,0.17604
2001-06-08,0.5143686348144962,0.4015505476621456,0.24337226516250163,61,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,15563,50011.0,0.31119
2001-07-18,0.5270697218577677,0.3508029756096232,0.24797188621187682,50,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,12602,50011.0,0.25198
2001-08-19,0.3630649709397072,0.39800465152595643,0.26774815697261817,52,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,1313,50011.0,0.02625
2001-09-04,0.5697159383793602,0.3928827750979064,0.23980605135009334,21,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,49124,50011.0,0.98226
2001-09-20,0.5098770298381337,0.46589637865424616,0.22584721606852404,53,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,20151,50011.0,0.40293
2001-11-07,0.3402918812752601,0.5914624457772981,0.2508412241354541,35,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,41019,50011.0,0.8202
2001-12-09,0.7087380719258113,0.4411570224260804,0.3033336653577019,5,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,49815,50011.0,0.99608
2002-01-10,0.6457108645150724,0.3993597445669444,0.2524434936976931,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2002,2000-01-01,2012-12-31,1,48186,50011.0,0.96351
2002-02-27,0.5330805755861207,0.33064721603622554,0.15799141287303797,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2002,2000-01-01,2012-12-31,1,48047,50011.0,0.96073
2002-03-15,0.47262208178778403,0.3225552062515449,0.11281904209893644,41,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2002,2000-01-01,2012-12-31,1,26276,50011.0,0.5254
2002-04-16,0.5336046678560816,0.36544117029482354,0.2000128639629476,32,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2002,2000-01-01,2012-12-31,1,18088,50011.0,0.36168
2002-07-05,0.5470377026063495,0.3805386709701079,0.2515774628043798,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2002,2000-01-01,2012-12-31,1,20634,50011.0,0.41259
2002-11-26,0.6387357462141067,0.4002700737690044,0.3566241037801466,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2002,2000-01-01,2012-12-31,1,33961,50011.0,0.67907
2003-01-29,0.6168477375660104,0.38505804711838415,0.23366599674028596,5,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2003,2000-01-01,2012-12-31,1,50040,50011.0,1.00058
2003-08-09,0.4982977907881948,0.3521255706531238,0.17599600090853323,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2003,2000-01-01,2012-12-31,1,21079,50011.0,0.42149
2003-10-28,0.5582693019195492,0.374938295672739,0.21923464413853933,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2003,2000-01-01,2012-12-31,1,15132,50011.0,0.30257
2003-12-31,0.6121382695894028,0.39205900606065724,0.24319407198285697,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2003,2000-01-01,2012-12-31,1,34168,50011.0,0.68321
2004-01-16,0.5506232820987043,0.36387053474142267,0.22403270120994392,7,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2004,2000-01-01,2012-12-31,1,26459,50011.0,0.52906
2004-02-01,0.5152326791018437,0.3628398358563442,0.20858591443652397,45,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2004,2000-01-01,2012-12-31,1,28651,50011.0,0.57289
2004-02-09,0.5471520495300937,0.3565401130694133,0.19160283484133078,36,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,49307,50011.0,0.98592
2004-02-25,0.4435054236982341,0.3057449565666156,0.15191951633235978,33,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,48539,50011.0,0.97057
2004-03-04,0.46484149156462784,0.2959593879207286,0.10540304849867563,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2004,2000-01-01,2012-12-31,1,37307,50011.0,0.74598
2004-03-12,0.4446471166879049,0.2862237012022537,0.09529336621222251,11,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,49821,50011.0,0.9962
2004-04-05,0.4167059680351438,0.2839569889963171,0.05550052561180596,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2004,2000-01-01,2012-12-31,1,23287,50011.0,0.46564
2004-04-13,0.43802706239955075,0.2977116929092688,0.14500598532865233,59,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,24412,50011.0,0.48813
2004-04-21,0.1885168356825333,0.15870537504539553,0.011747582958929626,52,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2004,2000-01-01,2012-12-31,1,299,50011.0,0.00598
2004-04-29,0.48400507930937875,0.33262241122565567,0.13610142608240405,11,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,48606,50011.0,0.97191
2004-05-15,0.4494263927591462,0.39188221823495145,0.16581168504538982,56,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,6066,50011.0,0.12129
2004-05-31,0.5865309667211899,0.4188976909222782,0.2376356640159132,14,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,11314,50011.0,0.22623
2004-06-16,0.5185554308531272,0.4699760184851469,0.33096240433026336,66,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,160,50011.0,0.0032
2004-07-02,0.40877745802500615,0.40309842812066055,0.31087588673483063,54,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,1188,50011.0,0.02375
2004-07-18,0.6592774856159502,0.4639182074126032,0.29542587889345345,16,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,10913,50011.0,0.21821
2004-08-03,0.569809730529558,0.5063761645909145,0.32632207476132125,48,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,996,50011.0,0.01992
2004-08-19,0.5334995306852396,0.42331244097613296,0.27150097803245293,60,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,3628,50011.0,0.07254
2004-09-04,0.5765512973339337,0.40409003958859363,0.2376254491099703,2,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,48543,50011.0,0.97065
2004-09-20,0.5149649153468997,0.4006681324304924,0.23655900918439376,37,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,20987,50011.0,0.41965
2004-10-06,0.613428362832087,0.42459960737045227,0.28175023230777413,14,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,18613,50011.0,0.37218
2004-11-07,0.7161590044519551,0.41994893954324014,0.336662114381848,67,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2004,2000-01-01,2012-12-31,1,7195,50011.0,0.14387
2004-12-01,0.5983122825503281,0.39304954388848057,0.32537161710763784,64,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2004,2000-01-01,2012-12-31,1,10390,50011.0,0.20775
2004-12-17,0.5865630157602479,0.46175336055336097,0.3054964445350981,59,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2004,2000-01-01,2012-12-31,1,377,50011.0,0.00754
2005-01-02,0.6528770789697462,0.4006852043430484,0.2528608801056078,26,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2005,2000-01-01,2012-12-31,1,37866,50011.0,0.75715
2005-01-18,0.5818845412619557,0.3762298692815142,0.22484991841672244,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2005,2000-01-01,2012-12-31,1,35416,50011.0,0.70816
2005-01-25,0.5707940900772218,0.26980295680831806,0.22942686953028107,5,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2005,2000-01-01,2012-12-31,1,1,50011.0,2e-05
2005-02-03,0.5481341253663554,0.3327543396801631,0.18347660922099313,38,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2005,2000-01-01,2012-12-31,1,35482,50011.0,0.70948
2005-03-07,0.4829500660147509,0.33286281880636387,0.14603683858964991,40,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2005,2000-01-01,2012-12-31,1,9804,50011.0,0.19604
2005-03-23,0.49170146943175896,0.32851475206346525,0.10893255303464647,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2005,2000-01-01,2012-12-31,1,36886,50011.0,0.73756
