date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-28,0.4289034903845914,0.2606608953541794,0.020934756052404035,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,311336,558463.0,0.55749
2000-01-28,0.49600222408573,0.323489649809142,0.10480381941290662,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,49418,558463.0,0.08849
2000-04-10,0.3624779043358909,0.24108481701270515,-0.026442902081197785,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,198277,558463.0,0.35504
2000-04-10,0.2855619412438611,0.18527925885939883,-0.09310687619110285,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,144611,558463.0,0.25894
2000-04-17,0.31911250804373836,0.21913415808409492,-0.03077514131306603,35,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,362044,558463.0,0.64829
2000-04-17,0.3074962023953144,0.2124896027445338,-0.03397688852780088,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,56993,558463.0,0.10205
2000-05-03,0.323263975568838,0.20499582552532528,-0.03983050115041366,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,431968,558463.0,0.77349
2000-05-03,0.30456812603146105,0.19574578406221818,-0.03551771318204274,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,74033,558463.0,0.13257
2000-07-15,0.29896584072441434,0.20271135421691294,-0.03315264809354675,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,216425,558463.0,0.38754
2000-07-15,0.22035125654405194,0.14939453177796003,-0.06729179371642585,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,152131,558463.0,0.27241
2000-08-07,0.2799324044989985,0.31481681239164105,0.022129811753541926,54,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,377287,558463.0,0.67558
2000-09-08,0.4088715696674342,0.25607153915818814,0.03249189704551784,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,375780,558463.0,0.67288
2000-09-08,0.3013883889867591,0.18661785139936823,-0.027569418841621902,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,73186,558463.0,0.13105
2000-09-16,0.31302575651082126,0.20105732307163007,0.009978228516319427,67,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,70479,558463.0,0.1262
2000-10-10,0.5145999424926679,0.342888793791888,0.12926894734976765,24,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,317628,558463.0,0.56875
