date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-04-10,0.33479015228144154,0.20616767345970194,-0.03274770333946915,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,284020,398644.0,0.71247
2000-04-10,0.36681864421443977,0.22863207781134523,-0.0142130121817194,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,170074,398644.0,0.42663
2000-07-15,0.31184646298255664,0.20253573688708246,0.018082166538428878,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,274672,398644.0,0.68902
2000-07-15,0.30307575974503514,0.19665299278334436,-0.005937482916352856,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,167729,398644.0,0.42075
2000-10-19,0.5168864889661057,0.3327801841042697,0.20017054074603519,31,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,285822,398644.0,0.71699
2000-10-19,0.5134236029129668,0.329680241318144,0.1817921426849347,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,176074,398644.0,0.44168
2000-11-04,0.5266901002100192,0.36521571135366254,0.23268705307507004,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,85214,398644.0,0.21376
2000-12-06,0.5870588545622751,0.3795029677434832,0.2239614673511492,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,195771,398644.0,0.49109
2000-12-06,0.5838355191584489,0.38452462198097775,0.24107186058611693,49,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,81950,398644.0,0.20557
2000-12-14,0.553047686179592,0.35732602430835353,0.16431501223574765,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,116123,398644.0,0.29129
2001-01-07,0.5588638557080277,0.363362821475993,0.17499059528837863,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,169013,398644.0,0.42397
2001-01-07,0.5461826534062307,0.3599092227404497,0.16700900680143,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,81031,398644.0,0.20327
2001-02-09,0.48868031594581396,0.317883757455526,0.11358004967939968,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,324,398644.0,0.00081
2001-02-24,0.3549970355523027,0.21886437375472304,-0.008502940371398659,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,233446,398644.0,0.5856
2001-03-04,0.34159538635864445,0.21663085171566562,-0.006174077023043656,2,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,275495,398644.0,0.69108
2001-04-22,0.5154232354358755,0.3863482179248686,0.06933699757949528,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,11,398644.0,3e-05
2001-04-29,0.38116689434110357,0.27414835132083926,0.08942315700750067,53,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,49988,398644.0,0.1254
2001-05-15,0.35712173362303656,0.22929656651660882,0.013322112883464002,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,285889,398644.0,0.71715
2001-05-15,0.36598624671200314,0.23390364705444783,0.005145780191895316,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,179384,398644.0,0.44999
2001-05-23,0.3850683175950145,0.24072843320384976,0.022792383549408435,6,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,167782,398644.0,0.42088
