date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-28,0.41746168152131297,0.25727921430432293,0.012725365797821188,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,223377,451742.0,0.49448
2000-01-28,0.5049566129524817,0.32417658630773327,0.12067587201920191,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,100634,451742.0,0.22277
2000-04-10,0.300206692910643,0.19593224374722348,-0.07591090889427245,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,81699,451742.0,0.18085
2000-04-10,0.2852851718743594,0.1850793999522957,-0.09279045674603932,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,146705,451742.0,0.32475
2000-04-17,0.2670743946870881,0.184955819348086,-0.0685044702993718,35,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,218902,451742.0,0.48457
2000-04-17,0.3560400558073234,0.24045383721315355,0.0077617610784172664,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,138235,451742.0,0.306
2000-05-03,0.27471671833311645,0.17434628386057008,-0.07308903230762318,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,295262,451742.0,0.65361
2000-05-03,0.34872947749621064,0.22561283957489917,0.004742183366031739,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,164119,451742.0,0.3633
2000-07-15,0.25374377356562794,0.173516416699873,-0.0501669406972663,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,87629,451742.0,0.19398
2000-07-15,0.22166498414620625,0.15016172334908853,-0.06679613637855862,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,155448,451742.0,0.34411
2000-08-07,0.24470366918680023,0.2432275024982564,-0.00930870233962998,54,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,256391,451742.0,0.56756
2000-09-08,0.31604932684545933,0.19808072414254557,-0.030922584759890067,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,240830,451742.0,0.53311
2000-09-08,0.345704726073651,0.21468021849404126,0.0012961819208834645,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,159738,451742.0,0.3536
2000-09-16,0.35056253216575906,0.22672663964244594,0.040395439477550005,67,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,155175,451742.0,0.3435
2000-10-10,0.47363434002714233,0.30441959710968297,0.0743422236960165,24,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,285635,451742.0,0.6323
2000-10-10,0.4770054106015693,0.2971626249598957,0.0914546222887697,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,159189,451742.0,0.35239
2000-10-19,0.4351310504379826,0.2974529190982982,0.07014123130419515,31,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,79632,451742.0,0.17628
2000-10-19,0.4194695019088428,0.28563357277582707,0.05663017205943041,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,144108,451742.0,0.31901
2000-10-26,0.4490813079297787,0.2886763149124268,0.06666867899753558,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,300178,451742.0,0.66449
2000-10-26,0.42955466054965746,0.26979470396400673,0.08185473010326551,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,162286,451742.0,0.35924
2000-11-04,0.45258614528758045,0.32327607289960036,0.09132098773929763,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,51165,451742.0,0.11326
2000-11-27,0.46763997310501226,0.277819359854185,0.054292579529786576,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,303526,451742.0,0.6719
2000-11-27,0.4942243259707606,0.29300026254234685,0.10930497070537665,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,172137,451742.0,0.38105
2000-12-06,0.4571872668569834,0.3689557501151163,0.1522189734277877,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,14232,451742.0,0.0315
2000-12-06,0.47037411455919287,0.3737928491628621,0.1383139116986388,49,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,27670,451742.0,0.06125
2000-12-14,0.5169751645553036,0.34717391058902325,0.1034566474001093,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,154345,451742.0,0.34167
2000-12-21,0.4366772465018451,0.3028790006468538,0.06481761338431771,9,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,139522,451742.0,0.30885
2001-01-06,0.39190358951833726,0.2811997941522333,0.05768435816424865,15,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,123592,451742.0,0.27359
2001-01-07,0.4787976762913094,0.3122714316300151,0.06919028478798785,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,80790,451742.0,0.17884
2001-01-07,0.4871632989531976,0.3303227263136329,0.0884895658102692,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,109105,451742.0,0.24152
2001-01-14,0.4343714964916805,0.26177892866477487,0.027160289605715135,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,295042,451742.0,0.65312
2001-01-14,0.5457301698586436,0.3292180712102259,0.14452941259114296,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,166904,451742.0,0.36947
2001-02-23,0.2646917700169726,0.16700299181286682,-0.07855638614537334,1,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,268846,451742.0,0.59513
2001-02-24,0.2830189916830358,0.18211817566838265,-0.07285229648392144,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,86670,451742.0,0.19186
2001-03-03,0.28317587516008014,0.16766334728621737,-0.07937549319674088,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,280784,451742.0,0.62156
2001-03-03,0.3841243660123584,0.2286746263836427,0.005985471462457875,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,154594,451742.0,0.34222
2001-03-04,0.27860546548503157,0.1876111392747209,-0.06837494744960244,2,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,97505,451742.0,0.21584
2001-03-11,0.25814603468712993,0.16419873889403108,-0.07596351482593768,7,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,288272,451742.0,0.63813
2001-03-11,0.3449037801709798,0.2206687877432767,0.005215149543736618,7,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,160110,451742.0,0.35443
2001-05-06,0.2547496757063217,0.20086708822743107,0.03538171262648946,57,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,40121,451742.0,0.08881
2001-05-14,0.34814713485327575,0.22753649160260597,0.0338036656623731,9,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,166485,451742.0,0.36854
