date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-28,0.4766344681889828,0.25164244952385756,0.10068091921198122,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,2085,245842.0,0.00848
2000-04-10,0.5555460508607053,0.3439417064304172,0.18596763789691684,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,96,245842.0,0.00039
2000-04-10,0.3607349621600043,0.23168240881214286,-0.010543998001347931,19,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,237883,245842.0,0.96763
2000-04-17,0.46438576447176727,0.2734425970376191,0.08562577331721415,17,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,6914,245842.0,0.02812
2000-07-15,0.4087737092408596,0.2906791007322035,0.08345265683017115,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,440,245842.0,0.00179
2000-07-15,0.247118970869259,0.1693457551150309,-0.036558140573202114,23,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,186460,245842.0,0.75845
2000-09-08,0.6692961045933329,0.4043079629743258,0.2605236027187292,22,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,3917,245842.0,0.01593
2000-09-16,0.5633824303656104,0.40539774147747626,0.2860856235160906,41,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,243,245842.0,0.00099
2000-10-10,0.5131922922345034,0.32736452240425995,0.3249534772462046,26,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,413,245842.0,0.00168
2000-10-19,0.5588921070872517,0.3739881879938859,0.1499472997740035,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,363,245842.0,0.00148
2000-10-19,0.40527323862501624,0.2705651302172096,0.06034662295140384,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,244339,245842.0,0.99389
2000-10-26,0.5661938460404007,0.33668420710109515,0.25283533156409727,7,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,4679,245842.0,0.01903
2000-11-27,0.698767720192142,0.3907593349741376,0.2767420007839736,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,5688,245842.0,0.02314
2000-12-06,0.48821491743147516,0.4630492299158546,0.30450004564525734,48,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,162,245842.0,0.00066
2000-12-14,0.6178102933398677,0.4083181294192247,0.19757659128335628,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,2335,245842.0,0.0095
2000-12-14,0.5119537576122463,0.3415892973905623,0.12324043458546637,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,237533,245842.0,0.9662
2000-12-21,0.690606459690773,0.43631439878514966,0.27512440504019275,6,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,464,245842.0,0.00189
2001-01-07,0.5566308608134383,0.3437035096195163,0.3178638665225053,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,366,245842.0,0.00149
2001-01-07,0.5058629724604665,0.32939981090526793,0.16748164601529655,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,157560,245842.0,0.6409
2001-03-03,0.4900376594983827,0.2694808701230248,0.09201906891578891,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,543,245842.0,0.00221
2001-03-11,0.4734309405940501,0.26097169195582043,0.0586255463431942,47,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,2440,245842.0,0.00993
2001-05-14,0.5513675522184083,0.3405739018802204,0.1734425927055271,14,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,6522,245842.0,0.02653
2001-05-15,0.5247745560910603,0.3346377796210551,0.19222753704956055,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,217,245842.0,0.00088
2001-05-15,0.4069625026302299,0.2810605587241513,0.06082728845818615,39,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,225229,245842.0,0.91615
2001-05-23,0.46671025025532364,0.3235094809133644,0.19774200851942217,6,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,432,245842.0,0.00176
2001-06-08,0.2819199742969338,0.23488490309603025,0.015104330477118469,61,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,4891,245842.0,0.01989
