date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.4979484967823739,0.307719158850343,0.1200377589551794,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,46201,103971.0,0.44436
2000-01-30,0.49843432224875867,0.31916250477730707,0.17359686949100717,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1883,103971.0,0.01811
2000-04-03,0.44683037444763674,0.3616131450274952,0.09541368766898004,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,3778,103971.0,0.03634
2000-04-03,0.4274905099632694,0.3253627327326393,0.12184721884208986,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,63,103971.0,0.00061
2000-04-19,0.40547320135199005,0.28398686516987615,0.008270022196658896,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,51528,103971.0,0.4956
2000-04-19,0.44553198978662895,0.3255766256861631,0.09305321464894312,19,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,879,103971.0,0.00845
2000-09-10,0.4250667862287385,0.28068580152407435,0.10925154112162863,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,104137,103971.0,1.0016
2000-09-10,0.5142140638981354,0.33643563602123805,0.22815200604848718,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1800,103971.0,0.01731
2000-10-28,0.5177354818918455,0.31369752504566345,0.29536710554172185,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,104137,103971.0,1.0016
2000-10-28,0.5116771549725032,0.2885583450627132,0.31972213993318077,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1633,103971.0,0.01571
