date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.48339109719673123,0.3217083701887347,0.0674317659281994,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,84353,469300.0,0.17974
2000-02-07,0.3819815296490888,0.33203561331378195,0.05762061854536127,45,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,12598,469300.0,0.02684
2000-04-03,0.3483880173531969,0.2607425690621587,-0.05613589223042285,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,40250,469300.0,0.08577
2000-04-10,0.2916388018231846,0.17935392985669443,-0.10258332138845533,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,12310,469300.0,0.02623
2000-05-05,0.2671677841888289,0.19224795600454525,-0.06963166094363528,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,87021,469300.0,0.18543
2000-05-12,0.2977190574028195,0.18343417077546584,-0.07152101966572216,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,456275,469300.0,0.97225
2000-07-15,0.3512773785923786,0.23900931475976123,0.0012306250410225204,13,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,395275,469300.0,0.84227
2000-07-15,0.30201024872357274,0.19569801457669656,-0.03950829924400723,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,6817,469300.0,0.01453
2000-09-10,0.4795079276998816,0.355029501805647,0.1284084956858339,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,83907,469300.0,0.17879
2000-10-28,0.5399156138372819,0.37361131296000333,0.12609263857149303,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,88257,469300.0,0.18806
2000-11-04,0.5865307133471601,0.4116691728922894,0.1985451604360994,44,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,145509,469300.0,0.31006
2000-11-04,0.6444106327469625,0.4447044604112033,0.22286554793641894,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,4591,469300.0,0.00978
2000-11-20,0.4698458771359595,0.34430923218872606,0.17306792276693636,52,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,155363,469300.0,0.33105
2000-12-06,0.5758997886751102,0.3565137358296659,0.15188802502476137,10,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,264565,469300.0,0.56374
2000-12-06,0.6072368586504281,0.3769853359179076,0.17859305695830932,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,11615,469300.0,0.02475
2000-12-15,0.4425468491913734,0.29086489371687857,0.07892250979349567,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,76447,469300.0,0.1629
2001-01-07,0.5550201594053631,0.33618086269390934,0.10724563509281468,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,10726,469300.0,0.02286
2001-02-24,0.3815284816839393,0.2324445992209498,-0.017062830894121937,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,455150,469300.0,0.96985
2001-02-24,0.3785392683639425,0.22675939577956875,-0.03078712913798253,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,12819,469300.0,0.02732
2001-03-04,0.3580701792626263,0.22067635875517697,-0.029875807194050273,0,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,447384,469300.0,0.9533
