date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-28,0.43886465171531414,0.25827960629913327,0.03663257965973129,8,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,13546,175825.0,0.07704
2000-04-10,0.4259300134791179,0.276820970055462,0.02478125648885529,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,167238,175825.0,0.95116
2000-04-17,0.4118088475780654,0.2868936157881548,0.05194007295739205,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,65889,175825.0,0.37474
2000-05-03,0.44782657641157153,0.2917107521110954,0.09067540506386061,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,64754,175825.0,0.36829
2000-07-15,0.32310892245323886,0.2146804271151936,0.004401284575202001,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,150340,175825.0,0.85505
2000-09-08,0.4748213354405533,0.2993141785284996,0.08947875471288896,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,69793,175825.0,0.39695
2000-09-16,0.4466640693466183,0.2959050512684592,0.1258338466655511,67,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,52081,175825.0,0.29621
2000-10-10,0.5541442672966086,0.35751623369853036,0.1680540571233807,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,61199,175825.0,0.34807
2000-10-19,0.5040005806478793,0.3461438752826813,0.12361414404327728,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,164361,175825.0,0.9348
2000-10-26,0.5113290162552231,0.32670183901545086,0.14622227393236747,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,74572,175825.0,0.42413
2000-11-27,0.5591654256407111,0.33341761817294435,0.1604265988061699,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,73170,175825.0,0.41615
2000-12-06,0.4735523635440127,0.4005987603005812,0.19610146648221172,49,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1866,175825.0,0.01061
2000-12-14,0.5539523207369937,0.3657454794177411,0.13127014060531744,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2000,2000-01-01,2012-12-31,1,174325,175825.0,0.99147
2001-01-07,0.527069609614371,0.3513748108560796,0.12703272359554157,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,137873,175825.0,0.78415
2001-01-14,0.5504912056013266,0.33970702115802476,0.13986306192703,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,70118,175825.0,0.39879
2001-03-03,0.4111993319967186,0.23668718481744344,0.021649837557627526,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,71744,175825.0,0.40804
2001-03-11,0.35636302981733686,0.22974233492746104,0.028814893989572214,7,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,49276,175825.0,0.28026
2001-05-14,0.45664164493443693,0.29616119489019427,0.0966771372236544,9,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,79529,175825.0,0.45232
