date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.5035701241675091,0.3633416062092196,0.11488259770272613,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,68050,186416.0,0.36504
2000-01-30,0.5209011404421799,0.4146641415429961,0.1929194779782274,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,20656,186416.0,0.11081
2000-04-03,0.3234192982028802,0.264837571758403,-0.01352957110880718,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,37444,186416.0,0.20086
2000-04-03,0.31220260245611686,0.2715033324616158,0.01974771026536941,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,5593,186416.0,0.03
2000-04-10,0.3363349460090344,0.20423884413985685,-0.041013918215365,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,112513,186416.0,0.60356
2000-04-19,0.3266775480803643,0.23819890689834283,-0.027568938307515462,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,70728,186416.0,0.37941
2000-04-19,0.34731899083304624,0.265290688467399,0.01321154878246708,19,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,11762,186416.0,0.0631
2000-07-15,0.2725239926009169,0.16796008463088896,-0.03029995584134208,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,99473,186416.0,0.53361
2000-09-10,0.3467833879833905,0.24312812378401363,0.012070628641848697,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,173785,186416.0,0.93224
2000-09-10,0.32654707868503724,0.22030558257238472,0.029592205065194922,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,33506,186416.0,0.17974
2000-10-19,0.4927921960887636,0.3314078298634382,0.1540168125827354,31,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,107473,186416.0,0.57652
2000-10-28,0.4959912941206913,0.3539936896523786,0.14633347783841916,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,174781,186416.0,0.93759
