date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.5154342960156165,0.324836481380897,0.1460580936971187,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,30250,210425.0,0.14376
2000-01-30,0.4653949169499423,0.3171510539836503,0.14604997611314374,14,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,105018,210425.0,0.49908
2000-04-03,0.46733283837031125,0.3529679312796158,0.06556104011829138,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,14987,210425.0,0.07122
2000-04-03,0.4542270049379815,0.33767136432772993,0.06040955189927511,16,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,51480,210425.0,0.24465
2000-04-19,0.3739914177924422,0.28132273481660525,-0.0011580085851982493,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,15066,210425.0,0.0716
2000-04-19,0.380258600758553,0.28009743310367197,-0.005794162878085944,19,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,74482,210425.0,0.35396
2000-06-22,0.29239039558193997,0.1883370596614247,0.040065981811543555,38,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,4314,210425.0,0.0205
2000-09-10,0.4210860572295853,0.27560148383000427,0.1421871721284641,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,67053,210425.0,0.31866
2000-09-10,0.4493661435498414,0.2943665285477871,0.18310636147476395,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,204942,210425.0,0.97394
2000-10-28,0.5125083698131061,0.3106108954138633,0.34337500818806527,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,67853,210425.0,0.32246
2000-10-28,0.5218202023095082,0.31351201110049964,0.33927171639643666,2,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,204692,210425.0,0.97276
2000-12-15,0.7810742713708737,0.4781272914817093,0.35291629620817166,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,66363,210425.0,0.31538
