date,mean_ndvi,mean_evi,mean_ndwi,cloud_cover_pct,collection_id,sensor_name,satellite_platform,observation_year,composite_start_date,composite_end_date,image_count,valid_pixel_count,district_cropland_pixels,coverage_fraction
2000-01-30,0.5288476293673009,0.39059546566250436,0.1494946758191,11,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1138,161713.0,0.00704
2000-04-03,0.3372396680810975,0.26423482600870685,0.011348288881010084,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1593,161713.0,0.00985
2000-04-10,0.325900808185282,0.18790509503609001,-0.04346489885465325,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,162357,161713.0,1.00398
2000-04-19,0.29081475795929984,0.20262020074606396,-0.01830067203687679,15,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,421,161713.0,0.0026
2000-07-15,0.2699562312223919,0.15834019651240092,-0.02030894424677003,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,159386,161713.0,0.98561
2000-09-10,0.4741707400432838,0.3319153257703242,0.12957997849510122,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,4539,161713.0,0.02807
2000-10-19,0.5501273260264087,0.363218390268993,0.18980121066524605,31,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,117290,161713.0,0.7253
2000-10-28,0.6050961626213536,0.4206874062285495,0.22043976845308086,0,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,5234,161713.0,0.03237
2000-11-04,0.5836258111938498,0.4031396914491557,0.21709898860314591,43,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,47770,161713.0,0.2954
2000-12-06,0.5289137665570466,0.35258055152140483,0.1858020796936579,28,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,67806,161713.0,0.4193
2000-12-15,0.5371884056195154,0.35176342332342353,0.18565809262755278,6,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2000,2000-01-01,2012-12-31,1,1842,161713.0,0.01139
2001-01-07,0.5276429322779344,0.34297084386735655,0.15900872684887785,27,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,26828,161713.0,0.1659
2001-02-09,0.4594618823757069,0.2917223622350252,0.05268029521011103,4,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,15512,161713.0,0.09592
2001-02-24,0.3709644336873907,0.21366080356136113,0.0030450141177394423,1,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,158985,161713.0,0.98313
2001-03-04,0.32754689588737423,0.20096280567111457,-0.003027816018452177,2,LANDSAT/LT05/C02/T1_L2,Landsat 5 TM,LANDSAT_5,2001,2000-01-01,2012-12-31,1,147462,161713.0,0.91187
2001-03-21,0.2949054203786332,0.19184476622014127,-0.0222860452462333,3,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,1757,161713.0,0.01086
2001-04-22,0.32598731612598836,0.21094967980766438,-0.04446511848288845,4,LANDSAT/LE07/C02/T1_L2,Landsat 7 ETM+,LANDSAT_7,2001,2000-01-01,2012-12-31,1,9222,161713.0,0.05703
