date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,22.409,0.018,67.5,2.902
2019-01-02,22.728,0.152,68.9,2.688
2019-01-03,23.075,0.007,70.25,2.752
2019-01-04,23.151,0.025,69.48,3.01
2019-01-05,23.298,0.046,68.74,2.854
2019-01-06,23.174,0.01,67.66,2.696
2019-01-07,23.947,0.004,70.56,2.146
2019-01-08,23.663,0.001,64.74,2.713
2019-01-09,23.23,0.0,66.7,2.31
2019-01-10,23.61,0.018,69.12,2.492
2019-01-11,23.917,0.006,67.72,2.66
2019-01-12,23.705,0.001,66.53,2.813
2019-01-13,24.362,0.001,68.33,2.813
2019-01-14,24.103,0.001,65.47,2.974
2019-01-15,23.512,0.0,66.35,2.994
2019-01-16,23.964,0.001,65.76,2.863
2019-01-17,23.584,0.157,69.33,2.534
2019-01-18,23.572,0.014,66.83,2.692
2019-01-19,23.58,0.003,65.65,2.766
2019-01-20,23.597,0.001,62.51,2.829
2019-01-21,23.223,0.002,68.9,2.106
2019-01-22,23.938,0.004,69.89,1.602
2019-01-23,24.527,0.029,71.47,1.954
2019-01-24,25.067,0.012,71.24,2.027
2019-01-25,25.652,0.798,75.36,1.384
2019-01-26,25.899,1.201,76.65,1.556
2019-01-27,25.627,0.988,74.1,1.883
2019-01-28,25.602,0.109,66.71,2.497
2019-01-29,25.43,0.388,67.61,3.189
2019-01-30,25.303,0.136,69.48,3.428
2019-01-31,24.882,0.386,68.33,3.01
2019-02-01,25.365,0.028,65.92,2.603
2019-02-02,25.473,0.018,65.38,2.559
2019-02-03,26.227,0.004,63.94,3.048
2019-02-04,25.754,0.794,74.68,3.333
2019-02-05,26.163,0.285,70.05,3.229
2019-02-06,26.285,0.001,64.58,2.338
2019-02-07,26.518,0.013,67.95,1.931
2019-02-08,27.009,0.041,69.45,1.188
2019-02-09,27.322,0.296,70.48,1.293
2019-02-10,27.341,0.074,69.5,2.337
2019-02-11,26.905,0.713,68.85,3.383
2019-02-12,26.672,0.177,65.69,3.775
2019-02-13,26.441,0.025,63.11,3.304
2019-02-14,26.781,0.044,68.11,2.647
2019-02-15,27.149,0.584,71.0,1.87
2019-02-16,28.067,0.018,66.34,1.364
2019-02-17,28.963,0.266,67.36,1.201
2019-02-18,28.68,1.681,72.3,1.899
2019-02-19,28.271,0.996,73.27,2.08
2019-02-20,27.61,0.418,67.63,2.578
2019-02-21,26.963,0.067,64.34,2.873
2019-02-22,25.933,0.007,57.26,2.425
2019-02-23,26.346,0.003,54.81,1.881
2019-02-24,26.673,0.002,59.38,1.779
2019-02-25,26.966,0.002,61.66,1.309
2019-02-26,28.293,0.149,62.68,1.341
2019-02-27,28.782,0.532,66.54,2.15
2019-02-28,29.081,1.134,67.02,1.573
2019-03-01,28.179,1.733,73.64,2.265
2019-03-02,27.675,0.05,65.91,2.237
2019-03-03,27.768,0.012,64.82,1.9
2019-03-04,27.971,0.069,63.3,1.442
2019-03-05,29.728,0.004,55.25,2.132
2019-03-06,30.39,0.014,58.3,2.538
2019-03-07,30.836,0.035,57.42,2.649
2019-03-08,30.713,0.03,57.11,2.297
2019-03-09,29.357,0.619,66.33,1.692
2019-03-10,29.023,0.185,64.1,2.011
2019-03-11,28.455,0.006,59.51,1.484
2019-03-12,28.047,0.005,56.57,1.598
2019-03-13,27.806,0.0,58.21,2.043
2019-03-14,28.421,0.001,50.4,1.921
2019-03-15,27.993,0.003,54.93,2.188
2019-03-16,27.321,0.035,60.23,2.018
2019-03-17,27.841,0.023,61.08,1.758
2019-03-18,28.39,0.006,62.29,1.777
