date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,22.048,0.0,50.22,1.827
2019-01-02,21.603,0.008,57.98,1.718
2019-01-03,22.428,0.0,51.05,1.671
2019-01-04,22.289,0.001,53.27,1.989
2019-01-05,22.369,0.0,57.92,1.669
2019-01-06,22.707,0.002,56.1,1.628
2019-01-07,23.332,0.003,56.01,1.239
2019-01-08,23.734,0.001,42.07,1.723
2019-01-09,23.391,0.0,38.38,1.498
2019-01-10,23.306,0.001,46.52,1.475
2019-01-11,23.389,0.003,54.44,1.492
2019-01-12,23.303,0.0,53.82,1.654
2019-01-13,23.228,0.001,51.65,1.52
2019-01-14,23.312,0.001,53.22,1.715
2019-01-15,22.863,0.0,45.08,1.807
2019-01-16,23.214,0.001,46.61,1.664
2019-01-17,23.379,0.002,56.6,1.586
2019-01-18,23.31,0.006,56.07,1.705
2019-01-19,23.136,0.001,52.68,1.708
2019-01-20,22.972,0.001,46.95,1.689
2019-01-21,22.947,0.002,49.36,1.188
2019-01-22,23.41,0.007,50.75,0.833
2019-01-23,24.455,0.011,56.1,0.99
2019-01-24,25.087,0.011,57.39,1.06
2019-01-25,25.52,0.059,60.34,1.145
2019-01-26,25.575,0.46,64.14,1.055
2019-01-27,24.961,1.545,67.64,1.038
2019-01-28,24.228,3.722,68.56,1.184
2019-01-29,24.341,1.732,62.28,1.808
2019-01-30,24.348,0.061,60.41,1.952
2019-01-31,23.941,0.069,61.6,1.898
2019-02-01,24.16,0.014,58.12,1.164
2019-02-02,24.594,0.004,55.36,1.156
2019-02-03,25.091,0.006,56.42,1.734
2019-02-04,25.362,0.016,61.33,1.976
2019-02-05,25.498,0.007,60.34,1.648
2019-02-06,26.303,0.0,49.41,1.313
2019-02-07,26.512,0.005,52.37,1.177
2019-02-08,26.937,0.004,57.05,1.08
2019-02-09,27.214,0.345,59.98,1.264
2019-02-10,27.414,0.22,57.6,1.762
2019-02-11,26.126,0.04,59.74,2.318
2019-02-12,25.543,0.011,56.81,2.453
2019-02-13,25.594,0.001,53.24,2.015
2019-02-14,26.386,0.002,55.91,1.755
2019-02-15,26.945,0.117,59.28,1.063
2019-02-16,28.057,0.215,56.21,0.883
2019-02-17,29.049,0.143,53.83,0.759
2019-02-18,28.663,0.923,58.49,1.139
2019-02-19,28.007,0.547,62.37,1.719
2019-02-20,27.111,0.053,57.02,2.089
2019-02-21,26.392,0.004,49.58,1.995
2019-02-22,26.298,0.003,35.91,1.867
