date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,21.189,0.008,62.36,2.037
2019-01-02,21.627,0.034,65.28,1.952
2019-01-03,21.909,0.001,63.06,1.799
2019-01-04,21.956,0.002,64.65,2.118
2019-01-05,22.117,0.003,66.24,1.999
2019-01-06,22.141,0.002,64.27,1.97
2019-01-07,22.776,0.006,64.93,1.428
2019-01-08,22.731,0.001,54.39,1.643
2019-01-09,22.477,0.0,53.23,1.363
2019-01-10,22.421,0.008,63.77,1.588
2019-01-11,22.877,0.003,65.0,1.694
2019-01-12,22.543,0.0,63.12,1.902
2019-01-13,22.897,0.001,62.15,1.834
2019-01-14,22.583,0.001,60.32,2.078
2019-01-15,22.352,0.001,59.13,1.975
2019-01-16,22.841,0.001,61.99,1.827
2019-01-17,23.059,0.012,66.42,1.558
2019-01-18,22.92,0.004,64.77,1.815
2019-01-19,22.536,0.001,62.31,1.883
2019-01-20,22.555,0.001,61.67,1.671
2019-01-21,22.329,0.002,62.63,1.326
2019-01-22,23.138,0.018,63.08,0.953
2019-01-23,24.175,0.019,65.39,1.17
2019-01-24,24.641,0.059,66.32,1.396
2019-01-25,25.441,0.202,68.53,1.446
2019-01-26,25.097,0.916,73.78,1.553
2019-01-27,24.566,0.956,72.94,1.594
2019-01-28,24.228,1.198,69.88,1.915
2019-01-29,24.198,0.261,67.02,2.573
2019-01-30,23.848,0.283,67.76,2.386
2019-01-31,23.754,0.096,66.21,2.219
2019-02-01,24.001,0.01,62.11,1.573
2019-02-02,24.434,0.001,61.67,1.391
2019-02-03,24.802,0.018,62.44,2.088
2019-02-04,25.041,0.042,68.16,2.64
2019-02-05,25.148,0.009,63.65,2.254
2019-02-06,25.411,0.0,58.04,1.523
2019-02-07,25.724,0.005,62.33,1.316
2019-02-08,26.575,0.035,65.84,1.385
2019-02-09,26.694,0.18,68.54,1.449
2019-02-10,26.633,0.434,68.73,2.009
2019-02-11,25.892,0.131,66.71,2.658
2019-02-12,25.318,0.08,64.21,2.71
2019-02-13,25.135,0.01,60.67,2.299
2019-02-14,25.532,0.004,66.0,1.769
2019-02-15,26.328,0.073,66.77,1.43
2019-02-16,27.263,0.097,63.99,1.309
