date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,23.235,0.012,68.42,3.628
2019-01-02,23.711,0.219,68.5,3.298
2019-01-03,23.906,0.019,69.62,3.428
2019-01-04,23.947,0.032,69.1,3.675
2019-01-05,23.847,0.139,70.5,3.585
2019-01-06,23.58,0.065,69.96,3.024
2019-01-07,24.387,0.009,74.06,2.701
2019-01-08,24.002,0.011,73.34,3.256
2019-01-09,23.828,0.001,72.93,2.942
2019-01-10,23.997,0.003,71.95,3.123
2019-01-11,24.173,0.021,70.24,3.328
2019-01-12,24.055,0.001,68.77,3.398
2019-01-13,24.638,0.016,72.15,3.447
2019-01-14,24.467,0.004,69.6,3.648
2019-01-15,24.019,0.0,68.52,3.639
2019-01-16,24.399,0.001,68.84,3.707
2019-01-17,24.056,0.133,67.28,3.408
2019-01-18,23.773,0.004,66.24,3.468
2019-01-19,23.783,0.005,65.76,3.312
2019-01-20,23.882,0.001,66.05,3.423
2019-01-21,23.734,0.002,70.31,2.627
2019-01-22,24.189,0.009,74.25,2.125
2019-01-23,24.542,0.189,75.56,2.673
2019-01-24,25.084,0.095,75.33,2.676
2019-01-25,25.598,1.259,80.7,2.154
2019-01-26,26.049,1.17,80.03,2.315
2019-01-27,25.772,0.819,77.21,2.509
2019-01-28,25.553,0.065,69.5,3.049
2019-01-29,25.531,0.954,70.55,3.818
2019-01-30,25.348,0.446,72.56,4.183
2019-01-31,25.307,0.046,68.63,3.823
2019-02-01,25.475,0.096,70.31,3.422
2019-02-02,25.635,0.006,68.98,3.418
2019-02-03,26.423,0.006,68.02,3.651
2019-02-04,25.713,2.768,79.72,3.859
2019-02-05,26.243,0.817,75.21,4.007
2019-02-06,26.278,0.002,70.26,2.931
2019-02-07,26.384,0.009,71.51,2.557
2019-02-08,26.985,0.062,74.37,2.241
2019-02-09,26.911,1.18,77.21,1.792
2019-02-10,27.08,0.173,73.67,2.843
2019-02-11,27.092,0.282,70.7,4.133
2019-02-12,26.875,0.165,68.47,4.662
2019-02-13,26.709,0.008,65.59,4.149
