date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,21.827,0.002,70.51,2.042
2019-01-02,21.046,0.006,69.94,2.011
2019-01-03,21.73,0.001,69.08,1.873
2019-01-04,21.426,0.003,69.23,2.255
2019-01-05,21.962,0.0,68.33,1.711
2019-01-06,22.007,0.006,69.46,1.574
2019-01-07,22.422,0.004,69.54,1.076
2019-01-08,22.819,0.001,65.14,1.698
2019-01-09,22.25,0.0,59.3,1.483
2019-01-10,22.426,0.001,64.76,1.388
2019-01-11,23.047,0.003,65.53,1.614
2019-01-12,22.812,0.0,65.26,1.829
2019-01-13,23.571,0.004,68.13,1.527
2019-01-14,23.849,0.002,66.79,1.803
2019-01-15,23.34,0.0,59.82,1.94
2019-01-16,23.147,0.001,59.71,1.966
2019-01-17,22.924,0.019,64.28,1.85
2019-01-18,22.867,0.004,62.93,1.981
2019-01-19,22.84,0.001,61.98,1.808
2019-01-20,22.558,0.001,56.76,2.017
2019-01-21,22.483,0.002,59.26,1.023
2019-01-22,23.136,0.0,60.81,0.863
2019-01-23,23.938,0.009,65.98,1.091
2019-01-24,24.495,0.008,67.21,0.987
2019-01-25,25.241,0.263,69.09,0.644
2019-01-26,25.92,0.388,68.13,0.803
2019-01-27,25.596,1.292,69.38,1.063
2019-01-28,25.445,1.938,69.42,1.149
2019-01-29,24.866,0.426,65.92,1.821
2019-01-30,24.864,0.327,63.57,2.363
2019-01-31,24.658,0.033,60.83,2.217
2019-02-01,24.922,0.021,60.05,1.55
2019-02-02,25.406,0.01,59.66,1.575
2019-02-03,25.697,0.009,59.98,1.913
2019-02-04,25.615,0.258,67.93,2.284
2019-02-05,25.287,1.186,73.48,1.786
2019-02-06,26.089,0.004,62.05,1.488
2019-02-07,26.52,0.007,61.72,1.324
2019-02-08,26.64,0.161,65.42,0.73
2019-02-09,26.165,5.43,75.9,0.598
2019-02-10,26.209,1.72,72.63,1.392
2019-02-11,26.415,0.292,63.03,2.673
2019-02-12,26.095,0.141,60.8,3.234
2019-02-13,26.158,0.0,56.39,2.66
2019-02-14,26.6,0.011,62.1,1.623
2019-02-15,26.873,1.058,67.77,0.979
2019-02-16,27.647,0.519,65.76,0.79
2019-02-17,28.115,0.654,67.12,0.491
2019-02-18,28.07,1.257,69.43,0.883
2019-02-19,27.869,0.845,68.07,1.54
2019-02-20,27.103,0.299,62.54,2.323
2019-02-21,26.818,0.004,52.36,2.399
2019-02-22,26.386,0.002,50.82,2.124
2019-02-23,26.581,0.003,45.36,1.935
2019-02-24,26.833,0.002,49.76,1.665
2019-02-25,27.488,0.001,46.68,1.002
2019-02-26,28.318,0.025,54.63,0.818
2019-02-27,28.67,0.013,55.02,0.807
2019-02-28,29.03,0.181,57.64,0.709
2019-03-01,28.743,1.697,61.76,1.686
2019-03-02,27.958,0.431,58.82,1.803
2019-03-03,28.241,0.002,54.85,1.152
2019-03-04,28.369,0.045,56.6,1.026
2019-03-05,29.582,0.001,50.64,1.125
2019-03-06,30.088,0.001,53.63,0.923
2019-03-07,30.44,0.003,52.38,1.451
2019-03-08,30.189,0.02,52.78,1.538
2019-03-09,29.436,0.599,56.99,0.891
2019-03-10,29.408,0.217,53.07,1.436
2019-03-11,29.077,0.003,45.67,1.408
2019-03-12,28.456,0.002,43.63,1.594
2019-03-13,28.076,0.001,51.11,1.856
2019-03-14,28.667,0.001,39.34,1.794
2019-03-15,28.356,0.003,45.45,1.74
2019-03-16,28.041,0.011,50.37,1.479
2019-03-17,28.258,0.083,53.18,1.285
2019-03-18,29.047,0.08,53.66,1.034
2019-03-19,29.457,0.046,50.63,1.129
2019-03-20,29.32,0.108,47.94,1.343
2019-03-21,29.362,0.061,47.04,1.098
2019-03-22,29.695,0.131,52.0,1.179
2019-03-23,30.204,0.021,50.18,1.119
2019-03-24,30.36,0.0,46.07,1.412
2019-03-25,29.876,0.003,43.68,1.771
2019-03-26,29.452,0.001,38.76,1.424
2019-03-27,29.595,0.002,36.79,1.001
2019-03-28,30.216,0.0,38.02,0.963
2019-03-29,30.797,0.002,35.3,1.216
2019-03-30,30.792,0.001,37.02,1.179
2019-03-31,31.195,0.003,38.0,0.921
2019-04-01,31.126,0.002,44.36,1.067
2019-04-02,30.556,0.002,48.65,1.283
2019-04-03,30.127,0.002,50.4,1.649
2019-04-04,29.973,0.058,50.32,1.254
2019-04-05,30.63,0.003,47.75,1.274
2019-04-06,30.929,0.002,45.57,0.946
2019-04-07,31.146,0.003,44.39,1.161
2019-04-08,30.8,0.215,52.97,1.382
2019-04-09,31.343,0.029,50.12,1.513
2019-04-10,31.242,0.04,48.64,1.597
2019-04-11,31.53,0.046,46.95,1.303
2019-04-12,31.743,0.001,44.55,1.414
2019-04-13,31.634,0.002,45.74,1.459
