date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,21.477,0.005,62.35,2.236
2019-01-02,21.721,0.07,66.42,2.08
2019-01-03,22.179,0.002,64.09,2.001
2019-01-04,22.23,0.004,64.28,2.309
2019-01-05,22.434,0.002,66.06,2.079
2019-01-06,22.49,0.002,64.2,2.038
2019-01-07,23.192,0.003,66.18,1.456
2019-01-08,23.249,0.001,53.81,1.911
2019-01-09,22.751,0.0,53.63,1.514
2019-01-10,22.861,0.006,62.64,1.746
2019-01-11,23.143,0.003,65.53,1.856
2019-01-12,22.928,0.0,63.1,2.034
2019-01-13,23.308,0.001,63.82,1.942
2019-01-14,23.16,0.001,60.62,2.174
2019-01-15,22.658,0.0,59.7,2.148
2019-01-16,23.193,0.001,60.08,2.003
2019-01-17,23.192,0.024,66.6,1.758
2019-01-18,23.217,0.012,64.67,1.97
2019-01-19,22.917,0.001,62.72,2.028
2019-01-20,22.893,0.001,59.4,1.939
2019-01-21,22.587,0.002,63.62,1.34
2019-01-22,23.333,0.023,64.27,1.018
2019-01-23,24.303,0.027,66.67,1.284
2019-01-24,24.644,0.028,68.07,1.412
2019-01-25,25.479,0.277,70.15,1.119
2019-01-26,25.184,1.176,74.57,1.332
2019-01-27,24.724,1.05,73.81,1.492
2019-01-28,24.853,0.364,67.19,2.043
2019-01-29,24.84,0.081,63.99,2.67
2019-01-30,24.368,0.273,67.95,2.576
2019-01-31,23.991,0.365,68.5,2.359
2019-02-01,24.421,0.026,63.82,1.815
2019-02-02,24.686,0.003,62.81,1.602
2019-02-03,25.208,0.013,62.55,2.207
2019-02-04,25.375,0.091,69.41,2.663
2019-02-05,25.582,0.019,64.42,2.449
2019-02-06,25.64,0.0,58.8,1.671
2019-02-07,25.971,0.005,63.77,1.331
2019-02-08,26.623,0.025,66.37,1.162
2019-02-09,26.789,0.084,68.06,1.322
2019-02-10,26.825,0.269,68.13,2.08
2019-02-11,26.068,0.154,67.56,2.673
2019-02-12,25.758,0.104,63.37,2.942
2019-02-13,25.525,0.017,60.83,2.45
2019-02-14,25.739,0.01,66.83,1.952
2019-02-15,26.429,0.194,68.98,1.3
2019-02-16,27.52,0.23,64.47,1.261
2019-02-17,28.518,0.154,64.22,1.228
2019-02-18,28.056,1.513,71.72,1.637
2019-02-19,27.519,1.088,72.61,1.894
2019-02-20,26.645,0.437,67.3,2.061
2019-02-21,25.978,0.036,63.13,2.092
2019-02-22,25.486,0.003,48.53,1.5
2019-02-23,26.225,0.003,41.25,1.07
2019-02-24,26.481,0.002,49.2,1.145
2019-02-25,26.191,0.001,55.5,1.045
2019-02-26,27.554,0.021,58.7,1.632
2019-02-27,28.297,0.221,62.55,2.168
2019-02-28,28.651,0.276,63.44,1.51
2019-03-01,27.517,2.128,73.46,1.988
2019-03-02,26.851,0.226,66.56,1.764
2019-03-03,27.218,0.023,64.55,1.342
2019-03-04,27.758,0.041,60.75,1.539
2019-03-05,29.62,0.0,51.7,1.829
2019-03-06,30.657,0.001,50.88,1.846
2019-03-07,30.892,0.006,50.12,2.448
2019-03-08,30.09,0.037,55.33,2.04
2019-03-09,28.875,0.221,62.2,1.561
2019-03-10,28.532,0.045,61.94,1.839
2019-03-11,28.151,0.005,54.06,1.424
2019-03-12,27.823,0.001,49.39,1.364
2019-03-13,27.561,0.0,50.86,1.385
2019-03-14,27.976,0.001,43.55,1.415
2019-03-15,27.686,0.003,46.17,1.494
2019-03-16,26.675,0.04,56.15,1.546
2019-03-17,26.857,0.154,59.1,1.282
