date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2000-01-01,16.868,0.15,68.49,1.164
2000-01-02,17.308,0.027,68.68,0.884
2000-01-03,17.811,0.012,68.09,0.702
2000-01-04,18.143,0.162,70.39,0.801
2000-01-05,18.206,0.047,67.72,0.984
2000-01-06,18.69,1.23,79.89,1.051
2000-01-07,18.716,0.967,75.08,1.316
2000-01-08,18.588,0.478,75.93,1.21
2000-01-09,18.994,2.929,78.78,1.234
2000-01-10,18.292,6.875,86.53,1.238
2000-01-11,18.053,13.388,89.29,0.844
2000-01-12,18.046,6.394,85.6,0.626
2000-01-13,18.217,1.574,81.42,0.366
2000-01-14,18.65,0.559,76.64,0.386
2000-01-15,19.12,0.511,71.95,0.583
2000-01-16,18.904,0.443,71.06,0.907
2000-01-17,18.496,0.071,62.62,1.212
2000-01-18,18.072,0.001,51.25,1.323
2000-01-19,18.19,0.001,58.59,1.119
2000-01-20,18.994,0.008,58.9,0.439
2000-01-21,19.15,0.012,63.25,0.419
2000-01-22,19.149,0.035,59.57,0.527
2000-01-23,19.084,0.354,57.23,0.299
2000-01-24,19.063,0.139,58.98,0.679
2000-01-25,18.528,0.201,63.32,0.967
2000-01-26,17.663,0.015,58.68,1.153
2000-01-27,17.792,0.001,59.65,1.188
2000-01-28,18.394,0.004,60.33,1.085
2000-01-29,19.329,0.03,65.75,1.018
2000-01-30,18.949,0.007,57.41,1.075
2000-01-31,18.102,0.001,49.82,0.867
2000-02-01,18.072,0.003,51.92,0.534
2000-02-02,18.438,0.002,54.02,0.543
2000-02-03,19.766,0.265,66.99,0.983
2000-02-04,19.663,2.199,80.3,0.833
2000-02-05,20.077,0.844,75.37,0.408
2000-02-06,19.425,2.815,80.13,0.256
2000-02-07,19.241,5.198,81.48,0.238
2000-02-08,20.057,0.275,69.54,0.452
2000-02-09,19.677,0.869,70.12,0.527
2000-02-10,19.847,1.42,78.8,0.549
2000-02-11,19.71,3.09,82.72,0.399
2000-02-12,19.771,2.958,79.02,0.521
2000-02-13,19.567,0.565,68.61,0.924
2000-02-14,18.912,0.111,57.72,1.063
2000-02-15,18.917,0.121,57.23,1.079
2000-02-16,19.379,0.01,56.77,0.711
2000-02-17,20.264,0.024,58.44,0.509
2000-02-18,20.369,0.092,60.79,0.245
2000-02-19,20.271,0.236,63.27,0.239
2000-02-20,19.681,0.446,66.35,0.67
2000-02-21,19.772,0.155,64.81,0.516
2000-02-22,19.361,2.783,76.08,0.656
2000-02-23,19.806,4.377,78.04,0.732
2000-02-24,19.168,8.24,88.15,0.376
2000-02-25,18.835,11.811,91.89,0.411
2000-02-26,18.935,16.297,90.32,0.404
2000-02-27,18.797,14.396,92.13,0.887
2000-02-28,19.198,12.492,89.02,1.324
2000-02-29,19.57,0.581,74.86,1.336
2000-03-01,19.665,0.026,66.6,0.824
2000-03-02,19.86,0.0,50.83,0.4
2000-03-03,20.327,0.001,46.97,0.446
2000-03-04,20.561,0.002,45.95,0.591
2000-03-05,20.646,0.0,48.57,0.567
2000-03-06,20.516,0.192,56.46,0.335
2000-03-07,20.506,0.21,58.65,0.381
2000-03-08,21.037,0.36,66.97,0.36
2000-03-09,21.144,1.406,73.42,0.176
2000-03-10,20.828,1.798,73.86,0.546
2000-03-11,20.847,3.014,68.59,0.469
2000-03-12,20.757,1.526,71.87,0.287
2000-03-13,20.769,0.963,72.21,0.206
2000-03-14,21.419,2.205,68.86,0.358
2000-03-15,20.851,5.218,71.05,0.382
2000-03-16,21.521,3.02,65.05,0.558
2000-03-17,21.334,2.55,66.98,0.519
2000-03-18,21.664,0.551,63.35,0.399
2000-03-19,21.472,1.105,64.88,0.537
2000-03-20,22.186,0.289,56.07,0.686
2000-03-21,21.974,0.166,52.31,0.726
2000-03-22,21.528,0.082,52.28,0.957
2000-03-23,21.593,0.118,55.75,0.942
2000-03-24,21.457,0.826,63.44,1.21
2000-03-25,21.932,0.677,56.3,1.087
2000-03-26,22.094,0.206,48.45,0.947
2000-03-27,21.918,1.337,53.35,0.973
2000-03-28,21.623,1.208,57.7,0.965
2000-03-29,22.533,1.452,54.04,0.797
2000-03-30,22.181,2.812,58.48,0.295
2000-03-31,22.52,4.582,58.21,0.408
2000-04-01,21.767,4.409,64.86,0.279
2000-04-02,21.347,3.694,78.09,0.132
2000-04-03,21.497,4.035,75.1,0.472
2000-04-04,21.451,4.121,76.16,0.255
2000-04-05,21.564,7.116,76.14,0.295
2000-04-06,22.363,1.79,65.87,0.54
2000-04-07,21.571,2.3,70.4,0.638
2000-04-08,22.131,0.705,68.33,0.462
2000-04-09,23.046,0.595,60.88,0.141
2000-04-10,22.318,2.121,69.01,0.184
2000-04-11,22.115,11.918,75.56,0.067
2000-04-12,21.954,5.789,73.78,0.239
2000-04-13,22.388,5.813,71.33,0.489
2000-04-14,21.368,11.119,81.01,0.475
2000-04-15,21.982,6.303,74.46,0.189
2000-04-16,21.837,6.32,77.63,0.191
2000-04-17,21.534,10.1,80.61,0.153
2000-04-18,21.45,10.768,79.43,0.495
2000-04-19,21.658,4.134,74.19,0.657
2000-04-20,21.551,2.939,73.35,0.278
2000-04-21,21.368,3.401,75.79,0.41
2000-04-22,21.715,2.596,75.56,0.436
2000-04-23,22.048,6.275,71.98,0.407
2000-04-24,21.088,8.85,85.3,0.665
2000-04-25,22.078,2.128,74.62,0.949
2000-04-26,22.401,2.652,68.99,0.742
2000-04-27,22.402,3.728,71.61,0.483
2000-04-28,22.836,3.999,73.7,0.631
2000-04-29,22.362,7.52,78.52,0.586
2000-04-30,22.979,7.428,73.39,0.49
2000-05-01,22.613,6.935,75.29,0.397
2000-05-02,22.22,9.364,78.54,0.38
2000-05-03,22.092,5.331,79.49,0.602
2000-05-04,21.956,6.478,76.48,0.295
2000-05-05,21.673,9.013,77.76,0.241
2000-05-06,21.18,9.661,82.42,0.263
2000-05-07,20.699,14.136,85.31,0.485
2000-05-08,20.685,11.086,84.93,0.393
2000-05-09,21.228,9.128,84.78,0.101
