date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,22.69,0.014,69.36,3.112
2019-01-02,22.955,0.165,70.01,2.801
2019-01-03,23.325,0.024,70.7,2.911
2019-01-04,23.292,0.038,70.38,3.215
2019-01-05,23.512,0.059,69.61,3.099
2019-01-06,23.183,0.036,69.91,2.733
2019-01-07,24.117,0.003,71.9,2.272
2019-01-08,23.781,0.001,69.06,2.845
2019-01-09,23.439,0.001,69.7,2.54
2019-01-10,23.672,0.004,71.18,2.659
2019-01-11,23.976,0.005,68.98,2.867
2019-01-12,23.775,0.001,67.64,2.97
2019-01-13,24.484,0.032,70.87,2.991
2019-01-14,24.389,0.001,67.3,3.182
2019-01-15,23.802,0.0,67.02,3.152
2019-01-16,24.159,0.001,66.98,3.134
2019-01-17,23.742,0.089,68.2,2.913
2019-01-18,23.538,0.006,66.25,2.943
2019-01-19,23.594,0.003,65.66,2.894
2019-01-20,23.631,0.001,63.17,2.971
2019-01-21,23.435,0.002,69.52,2.219
2019-01-22,24.037,0.004,71.37,1.729
2019-01-23,24.582,0.04,72.29,2.212
2019-01-24,25.134,0.02,72.32,2.237
2019-01-25,25.724,1.164,77.28,1.706
2019-01-26,25.959,1.52,78.38,1.767
2019-01-27,25.956,0.529,74.17,2.089
2019-01-28,25.723,0.087,67.66,2.617
2019-01-29,25.484,0.644,69.05,3.328
2019-01-30,25.395,0.228,70.36,3.662
2019-01-31,25.232,0.065,66.89,3.282
2019-02-01,25.572,0.049,66.95,2.902
2019-02-02,25.726,0.008,65.83,2.916
2019-02-03,26.484,0.012,65.09,3.211
2019-02-04,25.799,1.572,76.13,3.493
2019-02-05,26.313,0.773,72.36,3.448
2019-02-06,26.486,0.001,66.33,2.604
2019-02-07,26.598,0.017,68.72,2.269
2019-02-08,27.129,0.085,71.42,1.6
2019-02-09,27.212,1.129,75.08,1.5
2019-02-10,27.191,0.26,71.73,2.464
2019-02-11,27.197,0.365,68.03,3.612
2019-02-12,26.933,0.178,65.94,4.088
2019-02-13,26.731,0.015,62.87,3.618
2019-02-14,26.984,0.273,69.33,2.845
2019-02-15,27.23,0.847,72.67,2.16
2019-02-16,27.936,0.166,69.36,1.634
2019-02-17,28.72,1.669,71.57,1.369
2019-02-18,28.322,2.07,75.79,2.023
2019-02-19,28.224,0.877,74.29,2.327
2019-02-20,27.673,0.321,68.26,2.852
2019-02-21,27.271,0.037,63.48,3.18
2019-02-22,26.212,0.009,60.09,2.649
2019-02-23,26.349,0.003,59.24,2.145
2019-02-24,26.508,0.002,62.4,2.095
2019-02-25,26.914,0.002,65.14,1.586
2019-02-26,28.294,0.26,66.69,1.622
2019-02-27,28.516,0.989,70.75,2.15
2019-02-28,29.019,0.795,68.72,1.814
2019-03-01,28.246,1.244,73.58,2.442
2019-03-02,27.907,0.046,65.18,2.533
2019-03-03,27.959,0.001,64.11,2.27
2019-03-04,27.827,0.034,65.39,1.691
2019-03-05,29.147,0.033,61.13,2.341
2019-03-06,29.564,0.01,67.09,2.89
2019-03-07,30.032,0.027,64.98,2.846
2019-03-08,30.084,0.25,62.77,2.728
2019-03-09,29.077,0.638,69.2,1.839
2019-03-10,28.71,0.299,67.17,2.268
2019-03-11,28.303,0.005,62.02,1.837
2019-03-12,27.806,0.002,60.44,1.91
2019-03-13,27.856,0.001,60.84,2.411
2019-03-14,28.239,0.001,53.9,2.065
2019-03-15,27.911,0.003,57.83,2.548
2019-03-16,27.602,0.015,61.26,2.392
2019-03-17,28.075,0.009,62.33,2.268
2019-03-18,28.626,0.008,63.29,2.178
2019-03-19,28.673,0.1,65.1,2.034
2019-03-20,28.49,0.053,62.67,2.261
2019-03-21,28.728,0.019,63.19,1.992
2019-03-22,29.353,0.034,64.49,1.921
2019-03-23,29.606,0.084,63.43,1.78
2019-03-24,29.434,0.127,65.38,1.706
2019-03-25,28.98,0.0,59.83,2.1
2019-03-26,28.613,0.002,58.64,2.132
2019-03-27,28.387,0.002,60.02,1.529
2019-03-28,29.005,0.001,55.61,1.64
2019-03-29,29.696,0.002,53.96,2.134
2019-03-30,29.921,0.019,54.82,2.326
2019-03-31,30.613,0.0,52.42,2.284
2019-04-01,30.08,0.01,61.86,2.419
2019-04-02,29.824,0.152,64.65,2.25
2019-04-03,29.621,0.146,62.92,2.301
2019-04-04,29.813,0.244,61.15,2.119
2019-04-05,29.945,0.551,61.89,1.556
2019-04-06,29.812,0.066,58.78,1.46
2019-04-07,30.618,0.112,60.08,2.077
2019-04-08,30.658,0.763,65.73,2.509
2019-04-09,30.979,0.105,61.88,2.313
2019-04-10,30.779,0.318,63.92,2.058
2019-04-11,30.715,0.441,63.75,1.877
2019-04-12,30.489,0.087,63.79,1.802
2019-04-13,30.569,0.128,61.62,1.887
2019-04-14,30.346,0.013,61.15,2.22
2019-04-15,30.528,0.011,59.69,1.882
2019-04-16,31.171,0.851,62.23,1.835
2019-04-17,31.068,1.072,66.32,2.276
2019-04-18,31.319,0.809,65.17,2.665
2019-04-19,30.889,1.112,66.09,2.757
2019-04-20,30.546,2.956,66.22,2.275
2019-04-21,30.155,0.108,67.54,1.646
2019-04-22,31.061,0.95,65.53,1.132
2019-04-23,30.906,0.819,64.08,1.365
2019-04-24,30.773,0.191,60.1,1.772
2019-04-25,30.981,0.152,60.9,1.397
2019-04-26,31.709,0.05,59.92,1.435
2019-04-27,32.137,0.054,59.06,1.897
2019-04-28,31.689,0.626,63.9,2.145
2019-04-29,31.383,0.312,66.74,2.068
2019-04-30,32.735,0.022,54.87,2.498
2019-05-01,32.953,2.207,53.93,2.775
2019-05-02,33.015,0.014,56.16,3.261
2019-05-03,32.644,0.197,55.39,2.997
2019-05-04,31.587,0.001,57.87,2.202
2019-05-05,32.57,0.164,58.31,2.167
2019-05-06,32.182,0.073,62.31,3.214
2019-05-07,32.583,0.169,56.8,2.975
2019-05-08,32.461,0.924,54.73,2.381
2019-05-09,32.592,0.275,57.55,2.152
2019-05-10,32.277,0.086,61.65,2.893
2019-05-11,32.065,0.099,62.45,3.042
2019-05-12,31.892,0.066,62.9,2.789
2019-05-13,32.133,0.114,60.85,2.19
2019-05-14,32.72,0.157,57.84,1.363
2019-05-15,32.748,0.159,59.58,1.368
2019-05-16,32.46,0.051,61.7,1.882
2019-05-17,32.397,0.066,63.58,2.298
2019-05-18,32.029,0.213,61.84,2.656
2019-05-19,31.688,0.034,61.74,2.938
2019-05-20,31.588,0.035,59.27,2.898
2019-05-21,31.665,0.187,61.4,3.18
2019-05-22,31.476,0.156,64.21,2.854
2019-05-23,31.405,0.541,64.3,3.291
2019-05-24,31.581,0.456,63.73,3.187
2019-05-25,32.114,0.128,61.03,3.371
2019-05-26,32.118,0.021,61.85,3.178
2019-05-27,32.424,0.059,62.9,2.878
2019-05-28,32.485,3.078,63.12,2.454
2019-05-29,32.399,0.238,62.34,2.065
2019-05-30,32.323,5.662,61.63,2.363
2019-05-31,31.728,0.959,62.08,3.372
2019-06-01,32.011,0.152,59.83,3.073
2019-06-02,32.39,0.213,57.31,3.139
2019-06-03,31.356,3.65,63.04,1.64
2019-06-04,30.877,9.718,66.36,1.69
2019-06-05,30.52,2.749,68.94,1.958
2019-06-06,31.291,0.219,66.85,2.62
2019-06-07,32.038,0.427,61.85,2.891
2019-06-08,31.944,0.789,59.9,3.308
2019-06-09,31.964,0.408,56.64,5.246
2019-06-10,30.531,1.798,62.72,4.515
2019-06-11,31.703,0.094,55.11,3.821
2019-06-12,32.553,0.063,51.6,3.874
2019-06-13,31.886,0.978,53.79,2.989
2019-06-14,31.831,0.759,57.48,2.516
2019-06-15,32.288,1.259,56.15,2.607
2019-06-16,32.705,0.158,53.19,2.503
2019-06-17,32.971,0.097,49.72,2.679
2019-06-18,32.878,0.211,49.19,2.769
2019-06-19,32.611,0.966,51.61,2.939
2019-06-20,32.784,1.265,49.87,3.283
2019-06-21,31.94,1.07,52.96,3.102
2019-06-22,31.823,0.793,51.61,3.959
2019-06-23,32.116,0.12,54.17,2.645
2019-06-24,31.954,2.402,59.15,1.667
2019-06-25,31.738,1.379,57.9,2.07
2019-06-26,31.021,0.237,59.37,2.095
2019-06-27,32.468,0.113,50.72,2.805
2019-06-28,32.668,0.001,44.9,3.128
2019-06-29,32.75,0.002,46.91,3.033
2019-06-30,32.371,0.0,46.02,3.933
2019-07-01,31.618,0.001,53.72,3.205
2019-07-02,31.547,2.835,55.72,3.375
2019-07-03,31.998,0.185,54.92,3.364
2019-07-04,31.379,3.298,58.33,3.365
2019-07-05,31.551,1.24,54.82,3.576
2019-07-06,31.821,0.017,50.39,3.583
2019-07-07,32.241,0.005,45.93,3.657
2019-07-08,32.157,0.77,51.31,2.844
2019-07-09,30.905,7.826,59.32,2.67
2019-07-10,29.087,6.728,66.09,2.249
2019-07-11,30.586,0.601,58.77,1.559
2019-07-12,30.861,0.596,62.21,1.926
2019-07-13,29.993,3.319,66.93,2.302
2019-07-14,29.904,3.897,67.1,2.366
2019-07-15,29.942,5.641,65.76,2.21
2019-07-16,31.094,1.203,56.52,2.25
2019-07-17,31.242,0.653,56.87,1.872
2019-07-18,30.676,9.742,59.29,2.392
