date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2019-01-01,22.407,0.0,50.66,1.419
2019-01-02,21.815,0.001,53.76,1.509
2019-01-03,22.566,0.0,48.34,1.312
2019-01-04,22.415,0.001,49.46,1.691
2019-01-05,22.659,0.0,52.79,1.293
2019-01-06,23.015,0.002,53.79,1.36
2019-01-07,23.258,0.003,52.84,0.996
2019-01-08,23.887,0.001,42.3,1.217
2019-01-09,23.554,0.0,37.44,1.24
2019-01-10,23.4,0.001,41.98,1.274
2019-01-11,23.563,0.002,48.57,1.099
2019-01-12,23.599,0.0,52.52,1.38
2019-01-13,23.778,0.001,46.91,1.203
2019-01-14,23.654,0.001,53.03,1.361
2019-01-15,23.435,0.0,39.85,1.326
2019-01-16,23.358,0.001,40.28,1.278
2019-01-17,23.421,0.001,51.68,1.357
2019-01-18,23.342,0.004,53.36,1.448
2019-01-19,23.5,0.001,47.57,1.277
2019-01-20,23.312,0.001,40.34,1.412
2019-01-21,23.223,0.002,42.2,1.239
2019-01-22,23.487,0.0,47.91,0.904
2019-01-23,24.221,0.008,54.69,1.058
2019-01-24,24.919,0.01,55.74,1.355
2019-01-25,24.912,0.143,60.91,1.156
2019-01-26,25.295,1.153,63.55,1.228
2019-01-27,24.974,2.499,65.84,1.242
2019-01-28,24.054,10.744,71.36,0.855
2019-01-29,23.763,4.225,67.69,1.149
2019-01-30,24.016,0.341,61.4,1.523
2019-01-31,23.631,0.125,60.44,1.614
2019-02-01,23.4,0.29,60.13,0.984
2019-02-02,24.339,0.016,55.51,0.965
2019-02-03,24.864,0.003,55.06,1.421
2019-02-04,25.293,0.011,57.82,1.687
2019-02-05,25.092,0.048,64.09,1.245
2019-02-06,26.011,0.007,53.22,1.374
2019-02-07,26.392,0.005,52.69,1.459
2019-02-08,26.767,0.014,56.09,1.326
2019-02-09,26.298,1.622,65.44,1.178
2019-02-10,26.596,0.905,60.39,1.725
2019-02-11,25.939,0.161,58.31,2.247
2019-02-12,25.429,0.015,54.84,2.318
2019-02-13,25.783,0.0,50.74,1.825
2019-02-14,26.452,0.003,52.62,1.76
2019-02-15,26.906,0.116,58.1,1.339
2019-02-16,27.831,0.261,55.17,0.744
2019-02-17,28.562,0.132,51.81,0.555
2019-02-18,28.589,0.156,50.24,0.702
2019-02-19,27.85,0.724,59.97,2.108
2019-02-20,27.141,0.28,54.96,2.28
2019-02-21,26.623,0.002,44.82,1.939
2019-02-22,26.594,0.002,33.39,1.898
2019-02-23,27.182,0.003,29.73,1.665
2019-02-24,27.435,0.002,32.92,1.568
2019-02-25,27.375,0.001,34.05,1.257
2019-02-26,28.145,0.003,41.62,0.639
2019-02-27,28.225,0.016,50.67,0.801
2019-02-28,28.097,0.077,51.09,0.444
2019-03-01,28.535,1.851,53.43,1.772
2019-03-02,27.417,0.731,56.53,1.928
2019-03-03,27.545,0.003,51.82,1.145
