date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2000-01-01,20.846,0.61,74.6,2.393
2000-01-02,21.044,0.005,69.91,2.142
2000-01-03,21.182,0.027,72.79,2.149
2000-01-04,21.616,0.002,69.61,2.136
2000-01-05,22.03,0.197,75.86,2.272
2000-01-06,22.191,0.14,72.73,2.424
2000-01-07,22.247,0.013,69.84,2.634
2000-01-08,21.585,0.162,73.89,2.311
2000-01-09,22.209,0.232,75.58,2.116
2000-01-10,21.712,6.579,80.87,1.654
2000-01-11,22.229,0.738,80.58,1.824
2000-01-12,22.679,0.143,75.01,1.327
2000-01-13,22.812,0.004,72.5,0.921
2000-01-14,23.018,0.001,73.35,0.739
2000-01-15,23.463,0.038,73.4,0.899
2000-01-16,23.439,0.128,73.9,1.577
2000-01-17,22.275,0.039,70.78,1.693
2000-01-18,21.854,0.002,65.54,1.627
2000-01-19,22.709,0.002,68.28,0.867
2000-01-20,22.991,0.0,63.55,0.627
2000-01-21,22.607,0.005,65.69,0.634
2000-01-22,21.699,0.02,62.7,0.787
2000-01-23,22.148,0.004,60.03,0.933
2000-01-24,22.931,0.002,62.15,1.07
2000-01-25,22.732,0.013,67.57,1.622
2000-01-26,22.382,0.02,65.12,1.911
2000-01-27,22.144,0.06,67.11,2.391
2000-01-28,22.477,0.003,65.06,2.031
2000-01-29,23.143,0.0,53.8,1.577
2000-01-30,22.834,0.001,53.58,1.486
2000-01-31,21.913,0.001,56.84,1.222
2000-02-01,21.497,0.003,60.07,1.167
2000-02-02,22.62,0.003,63.2,0.924
2000-02-03,24.35,1.231,75.98,1.682
2000-02-04,24.25,1.956,79.78,1.43
2000-02-05,25.224,0.147,72.09,1.585
2000-02-06,25.282,1.137,72.8,1.571
2000-02-07,25.34,1.133,74.27,1.174
2000-02-08,24.837,1.786,78.77,1.986
2000-02-09,24.826,1.319,74.4,1.84
2000-02-10,25.184,0.214,72.33,1.766
2000-02-11,24.763,0.788,74.67,1.807
2000-02-12,24.72,0.175,70.62,1.356
2000-02-13,24.36,0.003,63.25,1.663
2000-02-14,23.408,0.013,64.21,1.543
2000-02-15,23.746,0.017,60.85,2.003
2000-02-16,24.253,0.136,62.85,1.628
2000-02-17,24.889,0.001,60.28,1.023
2000-02-18,25.783,0.004,55.22,1.206
2000-02-19,25.536,0.138,63.84,1.341
2000-02-20,25.147,1.13,72.14,1.74
2000-02-21,25.32,1.824,74.04,1.387
2000-02-22,24.977,1.208,72.94,1.449
2000-02-23,24.378,2.521,80.28,1.777
2000-02-24,23.528,6.227,86.87,1.114
2000-02-25,24.075,2.905,81.99,1.079
2000-02-26,23.475,11.166,87.44,1.238
2000-02-27,22.629,12.633,90.76,1.569
2000-02-28,23.389,2.678,83.94,2.274
2000-02-29,23.42,0.008,68.92,2.184
2000-03-01,22.631,0.001,50.77,1.148
2000-03-02,22.699,0.0,45.54,0.552
2000-03-03,23.69,0.001,46.39,0.314
2000-03-04,24.575,0.004,44.05,0.917
2000-03-05,24.466,0.012,50.23,0.992
2000-03-06,24.312,0.009,51.88,1.038
2000-03-07,25.457,0.062,57.73,0.964
2000-03-08,26.761,0.057,66.97,1.05
2000-03-09,27.412,0.013,63.37,1.016
2000-03-10,26.966,0.013,63.05,1.452
2000-03-11,26.767,0.013,59.37,1.403
2000-03-12,27.556,0.002,57.15,1.628
2000-03-13,28.262,0.009,54.49,1.38
2000-03-14,27.831,0.013,59.92,1.603
2000-03-15,27.554,0.009,58.77,1.37
2000-03-16,27.376,0.088,59.64,1.033
2000-03-17,27.449,0.001,54.58,1.597
2000-03-18,27.569,0.0,54.32,1.533
2000-03-19,27.615,0.0,51.37,1.463
2000-03-20,27.491,0.0,48.79,1.386
2000-03-21,26.781,0.002,53.41,1.646
2000-03-22,25.917,0.002,56.37,1.602
2000-03-23,26.581,0.001,59.82,1.568
2000-03-24,26.915,0.022,57.72,1.748
2000-03-25,26.815,0.0,49.01,1.555
2000-03-26,26.611,0.316,58.3,1.947
2000-03-27,26.932,0.301,63.21,2.047
2000-03-28,27.0,0.347,64.61,2.03
