date,temp_c,precip_mm,humidity_pct,wind_speed_ms
2000-01-01,23.556,0.516,68.62,2.359
2000-01-02,23.351,0.065,62.08,1.724
2000-01-03,21.447,3.947,76.63,0.638
2000-01-04,23.125,0.177,66.65,1.575
2000-01-05,24.013,0.416,72.1,2.008
2000-01-06,24.293,2.39,77.96,1.973
2000-01-07,24.122,2.099,74.34,2.456
2000-01-08,23.712,2.75,77.22,2.286
2000-01-09,23.44,4.153,81.95,2.09
2000-01-10,23.581,5.521,84.95,1.774
2000-01-11,23.315,11.295,86.08,1.382
2000-01-12,23.939,1.646,80.16,1.405
2000-01-13,24.313,1.292,76.58,0.84
2000-01-14,24.826,0.182,70.46,0.731
2000-01-15,24.719,0.478,72.44,1.212
2000-01-16,23.457,9.818,85.9,1.623
2000-01-17,23.06,2.227,79.24,1.981
2000-01-18,22.653,0.074,69.54,2.166
2000-01-19,22.981,0.016,66.57,1.842
2000-01-20,23.62,0.001,66.64,0.824
2000-01-21,23.699,0.011,63.07,0.677
2000-01-22,23.39,0.004,57.23,0.709
2000-01-23,23.586,0.02,55.13,0.252
2000-01-24,23.61,0.041,56.79,0.889
2000-01-25,23.061,0.015,64.14,1.932
2000-01-26,22.757,0.02,63.2,2.175
2000-01-27,22.875,0.002,60.39,2.137
2000-01-28,24.28,0.01,63.42,2.184
2000-01-29,24.99,0.483,70.05,2.118
2000-01-30,24.948,0.003,58.99,2.039
2000-01-31,24.36,0.149,52.26,1.724
2000-02-01,24.048,0.003,48.63,1.422
2000-02-02,25.303,0.181,57.65,1.376
2000-02-03,25.042,6.278,77.97,1.922
2000-02-04,23.474,5.056,87.27,1.087
2000-02-05,25.254,2.677,79.1,0.886
2000-02-06,24.902,2.643,78.6,0.235
2000-02-07,25.356,5.57,77.69,0.188
2000-02-08,25.486,1.174,75.07,0.36
2000-02-09,25.286,2.051,75.34,0.594
2000-02-10,25.923,0.901,72.33,0.541
2000-02-11,25.96,0.599,68.19,0.432
2000-02-12,25.899,1.164,67.95,0.854
2000-02-13,25.453,0.096,59.13,1.378
2000-02-14,24.945,0.04,57.09,1.897
2000-02-15,25.413,0.017,56.61,2.132
2000-02-16,26.24,0.008,52.32,1.49
2000-02-17,26.948,0.045,50.17,1.186
2000-02-18,27.259,0.019,48.88,0.528
2000-02-19,27.571,0.011,51.06,0.334
2000-02-20,26.706,0.187,58.94,0.67
2000-02-21,27.039,0.13,58.62,0.733
2000-02-22,27.317,0.487,58.74,0.833
2000-02-23,26.956,0.982,64.48,1.033
2000-02-24,26.059,5.916,74.18,0.642
2000-02-25,26.444,2.485,71.3,0.144
2000-02-26,25.992,2.24,71.96,0.716
2000-02-27,25.817,4.872,71.91,1.507
2000-02-28,23.745,15.541,88.23,1.707
2000-02-29,25.326,0.376,66.82,2.301
2000-03-01,25.6,0.001,54.9,1.551
2000-03-02,26.404,0.068,51.94,0.665
2000-03-03,26.724,0.025,51.02,0.399
2000-03-04,27.031,0.006,46.44,0.438
2000-03-05,26.656,0.156,45.64,0.559
2000-03-06,27.381,0.08,46.58,0.289
2000-03-07,28.108,0.084,51.87,0.68
2000-03-08,28.603,0.208,54.22,0.629
2000-03-09,28.469,0.691,58.4,0.365
2000-03-10,28.564,0.297,58.41,0.782
2000-03-11,28.698,0.081,50.55,0.831
2000-03-12,28.431,0.135,49.81,0.4
2000-03-13,28.867,0.052,51.0,0.284
2000-03-14,28.759,1.342,51.19,0.441
2000-03-15,28.554,1.425,53.04,0.278
2000-03-16,29.113,0.196,52.09,0.788
2000-03-17,29.419,0.019,44.94,0.769
2000-03-18,29.342,0.021,45.91,0.875
2000-03-19,28.655,0.057,47.15,0.76
2000-03-20,29.026,0.035,39.3,0.92
2000-03-21,28.712,0.135,38.92,1.167
2000-03-22,28.032,0.139,45.46,1.488
2000-03-23,28.036,0.244,51.96,1.491
2000-03-24,26.34,4.055,69.26,1.477
2000-03-25,27.435,0.918,62.67,1.344
2000-03-26,28.289,0.786,52.71,1.236
2000-03-27,27.112,4.485,62.8,1.072
2000-03-28,27.389,1.861,63.1,0.882
2000-03-29,28.055,0.245,59.06,0.831
2000-03-30,28.5,2.268,52.46,0.264
2000-03-31,29.147,0.39,51.69,0.864
2000-04-01,27.138,1.923,67.2,2.244
2000-04-02,26.382,6.656,73.39,1.403
2000-04-03,26.987,1.919,70.05,1.049
2000-04-04,27.037,4.368,70.79,0.809
2000-04-05,26.636,5.961,72.54,0.485
